

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
911,Buy,05/01/2024 10:00,LE,$2473.0,$0.00,3,($144.00),-0.19%,$423.00,59.00%,,$0.00,$0.00
,Sell,05/01/2024 17:00,LX,$2468.2,,($144.00),$23640.00,,($294.00),20.92%,-20.08%,$0.00,$0.00
912,Sell Short,08/01/2024 06:25,SE,$2443.6,$0.00,3,($444.00),-0.61%,$90.00,16.85%,,$0.00,$0.00
,Buy to Cover,08/01/2024 11:05,Stop Loss,$2458.4,,($444.00),$23196.00,,($444.00),0.00%,-83.15%,$0.00,$0.00
913,Sell Short,10/01/2024 09:50,SE,$2448.6,$0.00,3,$90.00,0.12%,$204.00,72.34%,,$0.00,$0.00
,Buy to Cover,10/01/2024 17:00,SX,$2445.6,,$90.00,$23286.00,,($78.00),59.57%,31.91%,$0.00,$0.00
914,Buy,12/01/2024 09:10,LE,$2478.2,$0.00,3,($444.00),-0.60%,$153.00,25.63%,,$0.00,$0.00
,Sell,12/01/2024 12:30,Stop Loss,$2463.4,,($444.00),$22842.00,,($444.00),0.00%,-74.37%,$0.00,$0.00
915,Sell Short,16/01/2024 03:40,SE,$2465.0,$0.00,3,$513.00,0.69%,$642.00,99.53%,,$0.00,$0.00
,Buy to Cover,16/01/2024 17:00,SX,$2447.9,,$513.00,$23355.00,,($3.00),80.00%,79.53%,$0.00,$0.00
916,Sell Short,22/01/2024 09:50,SE,$2435.8,$0.00,3,($87.00),-0.12%,$6.00,2.30%,,$0.00,$0.00
,Buy to Cover,22/01/2024 17:00,SX,$2438.7,,($87.00),$23268.00,,($255.00),64.37%,-33.33%,$0.00,$0.00
917,Buy,23/01/2024 01:55,LE,$2449.1,$0.00,3,($75.00),-0.10%,$186.00,36.90%,,$0.00,$0.00
,Sell,23/01/2024 17:00,LX,$2446.6,,($75.00),$23193.00,,($318.00),48.21%,-14.88%,$0.00,$0.00
918,Sell Short,24/01/2024 10:05,SE,$2437.7,$0.00,3,$207.00,0.28%,$297.00,72.26%,,$0.00,$0.00
,Buy to Cover,24/01/2024 17:00,SX,$2430.8,,$207.00,$23400.00,,($114.00),78.10%,50.36%,$0.00,$0.00
919,Buy,28/01/2024 23:40,LE,$2442.4,$0.00,3,$153.00,0.21%,$327.00,62.29%,,$0.00,$0.00
,Sell,29/01/2024 17:00,LX,$2447.5,,$153.00,$23553.00,,($198.00),66.86%,29.14%,$0.00,$0.00
920,Buy,31/01/2024 09:45,LE,$2464.1,$0.00,3,($444.00),-0.60%,$231.00,34.22%,,$0.00,$0.00
,Sell,31/01/2024 15:05,Stop Loss,$2449.3,,($444.00),$23109.00,,($444.00),0.00%,-65.78%,$0.00,$0.00
921,Buy,01/02/2024 11:10,LE,$2470.8,$0.00,3,($48.00),-0.06%,$288.00,66.67%,,$0.00,$0.00
,Sell,01/02/2024 17:00,LX,$2469.2,,($48.00),$23061.00,,($144.00),22.22%,-11.11%,$0.00,$0.00
922,Buy,07/02/2024 09:55,LE,$2457.7,$0.00,3,($294.00),-0.40%,$9.00,2.65%,,$0.00,$0.00
,Sell,07/02/2024 17:00,LX,$2447.9,,($294.00),$22767.00,,($330.00),10.62%,-86.73%,$0.00,$0.00
923,Sell Short,09/02/2024 11:05,SE,$2432.9,$0.00,3,($75.00),-0.10%,$36.00,19.05%,,$0.00,$0.00
,Buy to Cover,09/02/2024 17:00,SX,$2435.4,,($75.00),$22692.00,,($153.00),41.27%,-39.68%,$0.00,$0.00
924,Sell Short,12/02/2024 09:30,SE,$2426.2,$0.00,3,($147.00),-0.20%,$111.00,37.00%,,$0.00,$0.00
,Buy to Cover,12/02/2024 17:00,SX,$2431.1,,($147.00),$22545.00,,($189.00),14.00%,-49.00%,$0.00,$0.00
925,Buy,13/02/2024 06:30,LE,$2440.0,$0.00,3,($441.00),-0.60%,$126.00,22.22%,,$0.00,$0.00
,Sell,13/02/2024 08:35,Stop Loss,$2425.3,,($441.00),$22104.00,,($441.00),0.00%,-77.78%,$0.00,$0.00
926,Sell Short,13/02/2024 08:45,SE,$2423.5,$0.00,3,$618.00,0.85%,$708.00,100.00%,,$0.00,$0.00
,Buy to Cover,13/02/2024 17:00,SX,$2402.9,,$618.00,$22722.00,,$0.00,87.29%,87.29%,$0.00,$0.00
927,Buy,15/02/2024 08:30,LE,$2407.6,$0.00,3,$165.00,0.23%,$297.00,76.15%,,$0.00,$0.00
,Sell,15/02/2024 17:00,LX,$2413.1,,$165.00,$22887.00,,($93.00),66.15%,42.31%,$0.00,$0.00
928,Buy,16/02/2024 10:45,LE,$2416.9,$0.00,3,$171.00,0.24%,$231.00,88.51%,,$0.00,$0.00
,Sell,16/02/2024 17:00,LX,$2422.6,,$171.00,$23058.00,,($30.00),77.01%,65.52%,$0.00,$0.00
929,Buy,20/02/2024 04:00,LE,$2431.1,$0.00,3,$48.00,0.07%,$258.00,94.51%,,$0.00,$0.00
,Sell,20/02/2024 17:00,LX,$2432.7,,$48.00,$23106.00,,($15.00),23.08%,17.58%,$0.00,$0.00
930,Buy,22/02/2024 03:15,LE,$2441.3,$0.00,3,($438.00),-0.60%,$24.00,5.19%,,$0.00,$0.00
,Sell,22/02/2024 11:50,Stop Loss,$2426.7,,($438.00),$22668.00,,($438.00),0.00%,-94.81%,$0.00,$0.00
931,Buy,23/02/2024 11:25,LE,$2441.6,$0.00,3,$45.00,0.06%,$252.00,86.60%,,$0.00,$0.00
,Sell,23/02/2024 17:00,LX,$2443.1,,$45.00,$22713.00,,($39.00),28.87%,15.46%,$0.00,$0.00
932,Buy,27/02/2024 13:20,LE,$2442.8,$0.00,3,($183.00),-0.25%,$0.00,0.00%,,$0.00,$0.00
,Sell,27/02/2024 17:00,LX,$2436.7,,($183.00),$22530.00,,($222.00),17.57%,-82.43%,$0.00,$0.00
933,Sell Short,28/02/2024 04:15,SE,$2431.9,$0.00,3,($288.00),-0.39%,$42.00,9.93%,,$0.00,$0.00
,Buy to Cover,28/02/2024 17:00,SX,$2441.5,,($288.00),$22242.00,,($381.00),21.99%,-68.09%,$0.00,$0.00
934,Buy,29/02/2024 08:40,LE,$2443.6,$0.00,3,$180.00,0.25%,$393.00,100.00%,,$0.00,$0.00
,Sell,29/02/2024 17:00,LX,$2449.6,,$180.00,$22422.00,,$0.00,45.80%,45.80%,$0.00,$0.00
935,Buy,01/03/2024 06:45,LE,$2462.4,$0.00,3,$813.00,1.10%,$960.00,73.73%,,$0.00,$0.00
,Sell,01/03/2024 17:00,LX,$2489.5,,$813.00,$23235.00,,($342.00),88.71%,62.44%,$0.00,$0.00
936,Buy,08/03/2024 05:05,LE,$2573.1,$0.00,3,$0.00,0.00%,$504.00,58.13%,,$0.00,$0.00
,Sell,08/03/2024 09:10,BreakEven Stop,$2573.1,,$0.00,$23235.00,,($363.00),41.87%,0.00%,$0.00,$0.00
937,Buy,08/03/2024 09:10,LE,$2573.1,$0.00,3,$0.00,0.00%,$801.00,83.18%,,$0.00,$0.00
,Sell,08/03/2024 14:15,BreakEven Stop,$2573.1,,$0.00,$23235.00,,($162.00),16.82%,0.00%,$0.00,$0.00
938,Buy,08/03/2024 14:15,LE,$2573.1,$0.00,3,$291.00,0.38%,$297.00,92.52%,,$0.00,$0.00
,Sell,08/03/2024 17:00,LX,$2582.8,,$291.00,$23526.00,,($24.00),98.13%,90.65%,$0.00,$0.00
939,Sell Short,12/03/2024 03:00,SE,$2577.6,$0.00,3,$486.00,0.63%,$726.00,76.10%,,$0.00,$0.00
,Buy to Cover,12/03/2024 17:00,SX,$2561.4,,$486.00,$24012.00,,($228.00),74.84%,50.94%,$0.00,$0.00
940,Sell Short,18/03/2024 09:30,SE,$2557.0,$0.00,3,($123.00),-0.16%,$54.00,26.09%,,$0.00,$0.00
,Buy to Cover,18/03/2024 17:00,SX,$2561.1,,($123.00),$23889.00,,($153.00),14.49%,-59.42%,$0.00,$0.00
941,Buy,20/03/2024 10:10,LE,$2563.9,$0.00,3,$663.00,0.86%,$765.00,71.23%,,$0.00,$0.00
,Sell,20/03/2024 17:00,LX,$2586.0,,$663.00,$24552.00,,($309.00),90.50%,61.73%,$0.00,$0.00
942,Buy,26/03/2024 05:20,LE,$2581.4,$0.00,3,$0.00,0.00%,$492.00,88.17%,,$0.00,$0.00
,Sell,26/03/2024 09:45,BreakEven Stop,$2581.4,,$0.00,$24552.00,,($66.00),11.83%,0.00%,$0.00,$0.00
943,Buy,26/03/2024 09:45,LE,$2581.4,$0.00,3,($171.00),-0.22%,$81.00,18.49%,,$0.00,$0.00
,Sell,26/03/2024 17:00,LX,$2575.7,,($171.00),$24381.00,,($357.00),42.47%,-39.04%,$0.00,$0.00
944,Sell Short,05/04/2024 00:05,SE,$2670.7,$0.00,3,($486.00),-0.61%,$9.00,1.82%,,$0.00,$0.00
,Buy to Cover,05/04/2024 05:45,Stop Loss,$2686.9,,($486.00),$23895.00,,($486.00),0.00%,-98.18%,$0.00,$0.00
945,Sell Short,05/04/2024 08:35,SE,$2675.2,$0.00,3,($486.00),-0.61%,$9.00,1.82%,,$0.00,$0.00
,Buy to Cover,05/04/2024 09:20,Stop Loss,$2691.4,,($486.00),$23409.00,,($486.00),0.00%,-98.18%,$0.00,$0.00
946,Buy,05/04/2024 10:20,LE,$2699.5,$0.00,3,$705.00,0.87%,$780.00,83.07%,,$0.00,$0.00
,Sell,05/04/2024 17:00,LX,$2723.0,,$705.00,$24114.00,,($159.00),92.01%,75.08%,$0.00,$0.00
947,Sell Short,17/04/2024 12:50,SE,$2755.6,$0.00,3,$63.00,0.08%,$285.00,39.26%,,$0.00,$0.00
,Buy to Cover,17/04/2024 17:00,SX,$2753.5,,$63.00,$24177.00,,($441.00),69.42%,8.68%,$0.00,$0.00
948,Sell Short,22/04/2024 02:55,SE,$2745.7,$0.00,3,$909.00,1.10%,$960.00,81.01%,,$0.00,$0.00
,Buy to Cover,22/04/2024 17:00,SX,$2715.4,,$909.00,$25086.00,,($225.00),95.70%,76.71%,$0.00,$0.00
949,Buy,25/04/2024 10:40,LE,$2725.3,$0.00,3,($180.00),-0.22%,$231.00,34.22%,,$0.00,$0.00
,Sell,25/04/2024 17:00,LX,$2719.3,,($180.00),$24906.00,,($444.00),39.11%,-26.67%,$0.00,$0.00
950,Sell Short,29/04/2024 09:45,SE,$2714.6,$0.00,3,($492.00),-0.60%,$72.00,12.77%,,$0.00,$0.00
,Buy to Cover,29/04/2024 12:15,Stop Loss,$2731.0,,($492.00),$24414.00,,($492.00),0.00%,-87.23%,$0.00,$0.00
951,Sell Short,30/04/2024 03:40,SE,$2703.1,$0.00,3,$921.00,1.14%,$948.00,94.89%,,$0.00,$0.00
,Buy to Cover,30/04/2024 17:00,SX,$2672.4,,$921.00,$25335.00,,($51.00),97.30%,92.19%,$0.00,$0.00
952,Sell Short,08/05/2024 04:05,SE,$2688.8,$0.00,3,($90.00),-0.11%,$57.00,10.86%,,$0.00,$0.00
,Buy to Cover,08/05/2024 17:00,SX,$2691.8,,($90.00),$25245.00,,($468.00),72.00%,-17.14%,$0.00,$0.00
953,Buy,09/05/2024 08:40,LE,$2705.4,$0.00,3,$669.00,0.82%,$726.00,67.98%,,$0.00,$0.00
,Sell,09/05/2024 17:00,LX,$2727.7,,$669.00,$25914.00,,($342.00),94.66%,62.64%,$0.00,$0.00
954,Sell Short,13/05/2024 05:45,SE,$2721.9,$0.00,3,$117.00,0.14%,$267.00,47.85%,,$0.00,$0.00
,Buy to Cover,13/05/2024 17:00,SX,$2718.0,,$117.00,$26031.00,,($291.00),73.12%,20.97%,$0.00,$0.00
955,Buy,17/05/2024 09:05,LE,$2776.8,$0.00,3,$540.00,0.65%,$777.00,94.53%,,$0.00,$0.00
,Sell,17/05/2024 17:00,LX,$2794.8,,$540.00,$26571.00,,($45.00),71.17%,65.69%,$0.00,$0.00
956,Sell Short,22/05/2024 09:35,SE,$2785.7,$0.00,3,$864.00,1.03%,$969.00,84.33%,,$0.00,$0.00
,Buy to Cover,22/05/2024 17:00,SX,$2756.9,,$864.00,$27435.00,,($180.00),90.86%,75.20%,$0.00,$0.00
957,Sell Short,29/05/2024 05:15,SE,$2717.1,$0.00,3,$111.00,0.14%,$231.00,56.62%,,$0.00,$0.00
,Buy to Cover,29/05/2024 17:00,SX,$2713.4,,$111.00,$27546.00,,($177.00),70.59%,27.21%,$0.00,$0.00
958,Buy,31/05/2024 09:10,LE,$2733.2,$0.00,3,($492.00),-0.60%,$12.00,2.38%,,$0.00,$0.00
,Sell,31/05/2024 10:15,Stop Loss,$2716.8,,($492.00),$27054.00,,($492.00),0.00%,-97.62%,$0.00,$0.00
959,Sell Short,31/05/2024 14:50,SE,$2697.2,$0.00,3,($114.00),-0.14%,$105.00,34.65%,,$0.00,$0.00
,Buy to Cover,31/05/2024 17:00,SX,$2701.0,,($114.00),$26940.00,,($198.00),27.72%,-37.62%,$0.00,$0.00
960,Buy,12/06/2024 08:40,LE,$2695.0,$0.00,3,$0.00,0.00%,$495.00,83.76%,,$0.00,$0.00
,Sell,12/06/2024 09:50,BreakEven Stop,$2695.0,,$0.00,$26940.00,,($96.00),16.24%,0.00%,$0.00,$0.00
961,Buy,12/06/2024 09:50,LE,$2695.0,$0.00,3,($51.00),-0.06%,$432.00,58.78%,,$0.00,$0.00
,Sell,12/06/2024 17:00,LX,$2693.3,,($51.00),$26889.00,,($303.00),34.29%,-6.94%,$0.00,$0.00
962,Buy,19/06/2024 21:40,LE,$2701.9,$0.00,3,$702.00,0.87%,$906.00,87.79%,,$0.00,$0.00
,Sell,20/06/2024 17:00,LX,$2725.3,,$702.00,$27591.00,,($126.00),80.23%,68.02%,$0.00,$0.00
963,Buy,25/06/2024 06:20,LE,$2700.6,$0.00,3,($486.00),-0.60%,$48.00,8.99%,,$0.00,$0.00
,Sell,25/06/2024 10:15,Stop Loss,$2684.4,,($486.00),$27105.00,,($486.00),0.00%,-91.01%,$0.00,$0.00
964,Sell Short,25/06/2024 11:35,SE,$2683.3,$0.00,3,($18.00),-0.02%,$108.00,35.29%,,$0.00,$0.00
,Buy to Cover,25/06/2024 17:00,SX,$2683.9,,($18.00),$27087.00,,($198.00),58.82%,-5.88%,$0.00,$0.00
965,Buy,02/08/2024 01:35,LE,$2811.4,$0.00,3,($507.00),-0.60%,$504.00,49.85%,,$0.00,$0.00
,Sell,02/08/2024 10:40,Stop Loss,$2794.5,,($507.00),$26580.00,,($507.00),0.00%,-50.15%,$0.00,$0.00
966,Sell Short,02/08/2024 10:50,SE,$2780.6,$0.00,3,$0.00,0.00%,$654.00,84.17%,,$0.00,$0.00
,Buy to Cover,02/08/2024 12:00,BreakEven Stop,$2780.6,,$0.00,$26580.00,,($123.00),15.83%,0.00%,$0.00,$0.00
967,Sell Short,02/08/2024 12:00,SE,$2780.6,$0.00,3,($276.00),-0.33%,$276.00,47.67%,,$0.00,$0.00
,Buy to Cover,02/08/2024 17:00,SX,$2789.8,,($276.00),$26304.00,,($303.00),4.66%,-47.67%,$0.00,$0.00
968,Sell Short,05/08/2024 07:05,SE,$2754.7,$0.00,3,$0.00,0.00%,$1362.00,100.00%,,$0.00,$0.00
,Buy to Cover,05/08/2024 11:15,BreakEven Stop,$2754.7,,$0.00,$26304.00,,$0.00,0.00%,0.00%,$0.00,$0.00
969,Sell Short,05/08/2024 11:15,SE,$2754.7,$0.00,3,($60.00),-0.07%,$288.00,62.75%,,$0.00,$0.00
,Buy to Cover,05/08/2024 17:00,SX,$2756.7,,($60.00),$26244.00,,($171.00),24.18%,-13.07%,$0.00,$0.00
970,Buy,08/08/2024 07:10,LE,$2752.1,$0.00,3,$612.00,0.74%,$636.00,80.61%,,$0.00,$0.00
,Sell,08/08/2024 17:00,LX,$2772.5,,$612.00,$26856.00,,($153.00),96.96%,77.57%,$0.00,$0.00
971,Sell Short,13/08/2024 22:40,SE,$2801.8,$0.00,3,($510.00),-0.61%,$3.00,0.58%,,$0.00,$0.00
,Buy to Cover,14/08/2024 04:40,Stop Loss,$2818.8,,($510.00),$26346.00,,($510.00),0.00%,-99.42%,$0.00,$0.00
972,Buy,14/08/2024 04:45,LE,$2821.9,$0.00,3,($507.00),-0.60%,$105.00,17.16%,,$0.00,$0.00
,Sell,14/08/2024 09:20,Stop Loss,$2805.0,,($507.00),$25839.00,,($507.00),0.00%,-82.84%,$0.00,$0.00
973,Sell Short,14/08/2024 09:20,SE,$2804.8,$0.00,3,$393.00,0.47%,$687.00,96.22%,,$0.00,$0.00
,Buy to Cover,14/08/2024 17:00,SX,$2791.7,,$393.00,$26232.00,,($27.00),58.82%,55.04%,$0.00,$0.00
974,Buy,16/08/2024 09:00,LE,$2830.5,$0.00,3,$621.00,0.73%,$705.00,72.31%,,$0.00,$0.00
,Sell,16/08/2024 17:00,LX,$2851.2,,$621.00,$26853.00,,($270.00),91.38%,63.69%,$0.00,$0.00
975,Buy,20/08/2024 04:10,LE,$2861.1,$0.00,3,($87.00),-0.10%,$450.00,47.17%,,$0.00,$0.00
,Sell,20/08/2024 17:00,LX,$2858.2,,($87.00),$26766.00,,($504.00),43.71%,-9.12%,$0.00,$0.00
976,Sell Short,21/08/2024 10:10,SE,$2841.8,$0.00,3,($516.00),-0.61%,$123.00,19.25%,,$0.00,$0.00
,Buy to Cover,21/08/2024 14:15,Stop Loss,$2859.0,,($516.00),$26250.00,,($516.00),0.00%,-80.75%,$0.00,$0.00
977,Sell Short,27/08/2024 04:05,SE,$2845.6,$0.00,3,($516.00),-0.60%,$42.00,7.53%,,$0.00,$0.00
,Buy to Cover,27/08/2024 13:45,Stop Loss,$2862.8,,($516.00),$25734.00,,($516.00),0.00%,-92.47%,$0.00,$0.00
978,Sell Short,28/08/2024 02:05,SE,$2845.2,$0.00,3,$12.00,0.01%,$354.00,64.13%,,$0.00,$0.00
,Buy to Cover,28/08/2024 17:00,SX,$2844.8,,$12.00,$25746.00,,($198.00),38.04%,2.17%,$0.00,$0.00
979,Buy,03/09/2024 04:35,LE,$2844.1,$0.00,3,($462.00),-0.54%,$3.00,0.65%,,$0.00,$0.00
,Sell,03/09/2024 07:50,SE,$2828.7,,($462.00),$25284.00,,($462.00),0.00%,-99.35%,$0.00,$0.00
980,Sell Short,03/09/2024 07:50,SE,$2828.7,$0.00,3,$0.00,0.00%,$558.00,62.21%,,$0.00,$0.00
,Buy to Cover,03/09/2024 13:30,BreakEven Stop,$2828.7,,$0.00,$25284.00,,($339.00),37.79%,0.00%,$0.00,$0.00
981,Sell Short,03/09/2024 13:30,SE,$2828.7,$0.00,3,($42.00),-0.05%,$132.00,58.67%,,$0.00,$0.00
,Buy to Cover,03/09/2024 17:00,SX,$2830.1,,($42.00),$25242.00,,($93.00),22.67%,-18.67%,$0.00,$0.00
982,Sell Short,04/09/2024 05:15,SE,$2811.1,$0.00,3,($510.00),-0.60%,$39.00,7.10%,,$0.00,$0.00
,Buy to Cover,04/09/2024 07:15,Stop Loss,$2828.1,,($510.00),$24732.00,,($510.00),0.00%,-92.90%,$0.00,$0.00
983,Buy,05/09/2024 04:35,LE,$2850.1,$0.00,3,$72.00,0.08%,$285.00,47.50%,,$0.00,$0.00
,Sell,05/09/2024 17:00,LX,$2852.5,,$72.00,$24804.00,,($315.00),64.50%,12.00%,$0.00,$0.00
984,Buy,10/09/2024 11:45,LE,$2849.1,$0.00,3,$75.00,0.09%,$96.00,43.84%,,$0.00,$0.00
,Sell,10/09/2024 17:00,LX,$2851.6,,$75.00,$24879.00,,($123.00),90.41%,34.25%,$0.00,$0.00
985,Buy,11/09/2024 02:50,LE,$2859.9,$0.00,3,($513.00),-0.60%,$78.00,13.20%,,$0.00,$0.00
,Sell,11/09/2024 08:40,Stop Loss,$2842.8,,($513.00),$24366.00,,($513.00),0.00%,-86.80%,$0.00,$0.00
986,Sell Short,11/09/2024 10:10,SE,$2835.6,$0.00,3,($498.00),-0.59%,$42.00,7.78%,,$0.00,$0.00
,Buy to Cover,11/09/2024 12:45,LE,$2852.2,,($498.00),$23868.00,,($498.00),0.00%,-92.22%,$0.00,$0.00
987,Buy,11/09/2024 12:45,LE,$2852.2,$0.00,3,($165.00),-0.19%,$75.00,23.36%,,$0.00,$0.00
,Sell,11/09/2024 17:00,LX,$2846.7,,($165.00),$23703.00,,($246.00),25.23%,-51.40%,$0.00,$0.00
988,Buy,12/09/2024 08:55,LE,$2868.5,$0.00,3,$732.00,0.85%,$771.00,67.10%,,$0.00,$0.00
,Sell,12/09/2024 17:00,LX,$2892.9,,$732.00,$24435.00,,($378.00),96.61%,63.71%,$0.00,$0.00
989,Sell Short,17/09/2024 00:45,SE,$2908.3,$0.00,3,$174.00,0.20%,$462.00,57.89%,,$0.00,$0.00
,Buy to Cover,17/09/2024 17:00,SX,$2902.5,,$174.00,$24609.00,,($336.00),63.91%,21.80%,$0.00,$0.00
990,Buy,18/09/2024 14:10,LE,$2918.5,$0.00,3,($525.00),-0.60%,$432.00,45.14%,,$0.00,$0.00
,Sell,18/09/2024 15:05,Stop Loss,$2901.0,,($525.00),$24084.00,,($525.00),0.00%,-54.86%,$0.00,$0.00
991,Sell Short,18/09/2024 15:10,SE,$2893.9,$0.00,3,$120.00,0.14%,$471.00,72.35%,,$0.00,$0.00
,Buy to Cover,18/09/2024 17:00,SX,$2889.9,,$120.00,$24204.00,,($180.00),46.08%,18.43%,$0.00,$0.00
992,Buy,24/09/2024 01:40,LE,$2967.4,$0.00,3,$609.00,0.68%,$831.00,65.33%,,$0.00,$0.00
,Sell,24/09/2024 17:00,LX,$2987.7,,$609.00,$24813.00,,($441.00),82.55%,47.88%,$0.00,$0.00
993,Buy,26/09/2024 06:30,LE,$3000.4,$0.00,3,$9.00,0.01%,$420.00,44.73%,,$0.00,$0.00
,Sell,26/09/2024 17:00,LX,$3000.7,,$9.00,$24822.00,,($519.00),56.23%,0.96%,$0.00,$0.00
994,Sell Short,27/09/2024 11:05,SE,$2977.2,$0.00,3,($300.00),-0.34%,$186.00,37.80%,,$0.00,$0.00
,Buy to Cover,27/09/2024 17:00,SX,$2987.2,,($300.00),$24522.00,,($306.00),1.22%,-60.98%,$0.00,$0.00
995,Sell Short,30/09/2024 06:40,SE,$2969.1,$0.00,3,$210.00,0.24%,$519.00,86.93%,,$0.00,$0.00
,Buy to Cover,30/09/2024 17:00,SX,$2962.1,,$210.00,$24732.00,,($78.00),48.24%,35.18%,$0.00,$0.00
996,Sell Short,04/10/2024 08:55,SE,$2964.7,$0.00,3,($537.00),-0.60%,$222.00,29.25%,,$0.00,$0.00
,Buy to Cover,04/10/2024 10:55,Stop Loss,$2982.6,,($537.00),$24195.00,,($537.00),0.00%,-70.75%,$0.00,$0.00
997,Buy,04/10/2024 11:05,LE,$2987.9,$0.00,3,($537.00),-0.60%,$246.00,31.42%,,$0.00,$0.00
,Sell,04/10/2024 12:35,Stop Loss,$2970.0,,($537.00),$23658.00,,($537.00),0.00%,-68.58%,$0.00,$0.00
998,Sell Short,08/10/2024 03:10,SE,$2957.2,$0.00,3,($537.00),-0.61%,$123.00,18.64%,,$0.00,$0.00
,Buy to Cover,08/10/2024 07:25,Stop Loss,$2975.1,,($537.00),$23121.00,,($537.00),0.00%,-81.36%,$0.00,$0.00
999,Sell Short,08/10/2024 09:30,SE,$2963.9,$0.00,3,$528.00,0.59%,$1038.00,92.76%,,$0.00,$0.00
,Buy to Cover,08/10/2024 17:00,SX,$2946.3,,$528.00,$23649.00,,($81.00),54.42%,47.18%,$0.00,$0.00
1000,Buy,10/10/2024 08:50,LE,$2947.6,$0.00,3,$150.00,0.17%,$210.00,42.94%,,$0.00,$0.00
,Sell,10/10/2024 17:00,LX,$2952.6,,$150.00,$23799.00,,($279.00),87.73%,30.67%,$0.00,$0.00
1001,Buy,15/10/2024 12:05,LE,$2988.7,$0.00,3,($111.00),-0.12%,$84.00,27.72%,,$0.00,$0.00
,Sell,15/10/2024 17:00,LX,$2985.0,,($111.00),$23688.00,,($219.00),35.64%,-36.63%,$0.00,$0.00
1002,Buy,16/10/2024 05:10,LE,$3003.5,$0.00,3,($231.00),-0.26%,$135.00,23.44%,,$0.00,$0.00
,Sell,16/10/2024 17:00,LX,$2995.8,,($231.00),$23457.00,,($441.00),36.46%,-40.10%,$0.00,$0.00
1003,Buy,17/10/2024 10:45,LE,$3016.1,$0.00,3,($72.00),-0.08%,$63.00,16.03%,,$0.00,$0.00
,Sell,17/10/2024 17:00,LX,$3013.7,,($72.00),$23385.00,,($330.00),65.65%,-18.32%,$0.00,$0.00
1004,Buy,22/10/2024 09:25,LE,$3060.2,$0.00,3,$246.00,0.27%,$264.00,57.52%,,$0.00,$0.00
,Sell,22/10/2024 17:00,LX,$3068.4,,$246.00,$23631.00,,($195.00),96.08%,53.59%,$0.00,$0.00
1005,Buy,29/10/2024 00:05,LE,$3069.5,$0.00,3,$684.00,0.74%,$702.00,80.14%,,$0.00,$0.00
,Sell,29/10/2024 17:00,LX,$3092.3,,$684.00,$24315.00,,($174.00),97.95%,78.08%,$0.00,$0.00
1006,Sell Short,04/11/2024 21:55,SE,$3041.0,$0.00,3,($552.00),-0.61%,$21.00,3.66%,,$0.00,$0.00
,Buy to Cover,05/11/2024 04:15,Stop Loss,$3059.4,,($552.00),$23763.00,,($552.00),0.00%,-96.34%,$0.00,$0.00
1007,Buy,05/11/2024 09:30,LE,$3062.2,$0.00,3,($108.00),-0.12%,$90.00,17.34%,,$0.00,$0.00
,Sell,05/11/2024 17:00,LX,$3058.6,,($108.00),$23655.00,,($429.00),61.85%,-20.81%,$0.00,$0.00
1008,Sell Short,06/11/2024 01:30,SE,$3040.1,$0.00,3,$0.00,0.00%,$738.00,100.00%,,$0.00,$0.00
,Buy to Cover,06/11/2024 02:20,BreakEven Stop,$3040.1,,$0.00,$23655.00,,$0.00,0.00%,0.00%,$0.00,$0.00
1009,Sell Short,06/11/2024 02:20,SE,$3040.1,$0.00,3,$1992.00,2.18%,$2214.00,89.89%,,$0.00,$0.00
,Buy to Cover,06/11/2024 17:00,SX,$2973.7,,$1992.00,$25647.00,,($249.00),90.99%,80.88%,$0.00,$0.00
1010,Buy,17/11/2024 21:05,LE,$2897.0,$0.00,3,$756.00,0.87%,$843.00,81.45%,,$0.00,$0.00
,Sell,18/11/2024 17:00,LX,$2922.2,,$756.00,$26403.00,,($192.00),91.59%,73.04%,$0.00,$0.00
1011,Buy,27/11/2024 09:00,LE,$2964.6,$0.00,3,($531.00),-0.60%,$6.00,1.12%,,$0.00,$0.00
,Sell,27/11/2024 10:10,Stop Loss,$2946.9,,($531.00),$25872.00,,($531.00),0.00%,-98.88%,$0.00,$0.00
1012,Buy,27/11/2024 10:10,LE,$2947.9,$0.00,3,($171.00),-0.19%,$141.00,38.52%,,$0.00,$0.00
,Sell,27/11/2024 17:00,LX,$2942.2,,($171.00),$25701.00,,($225.00),14.75%,-46.72%,$0.00,$0.00
1013,Buy,28/11/2024 21:20,LE,$2962.1,$0.00,3,($531.00),-0.60%,$300.00,36.10%,,$0.00,$0.00
,Sell,01/12/2024 19:40,Stop Loss,$2944.4,,($531.00),$25170.00,,($531.00),0.00%,-63.90%,$0.00,$0.00
1014,Sell Short,01/12/2024 21:05,SE,$2940.1,$0.00,3,($99.00),-0.11%,$423.00,45.93%,,$0.00,$0.00
,Buy to Cover,02/12/2024 17:00,SX,$2943.4,,($99.00),$25071.00,,($498.00),43.32%,-10.75%,$0.00,$0.00
1015,Sell Short,04/12/2024 08:10,SE,$2936.6,$0.00,3,($534.00),-0.61%,$0.00,0.00%,,$0.00,$0.00
,Buy to Cover,04/12/2024 09:05,Stop Loss,$2954.4,,($534.00),$24537.00,,($534.00),0.00%,-100.00%,$0.00,$0.00
