

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
,Sell,24/05/2024 15:00,EoDL,$5845.50,,$180.00,$26535.00,,$0.00,47.52%,47.52%,$0.00,$0.00
1062,Buy,05/06/2024 10:30,El,$5866.50,$0.00,3,$307.50,0.35%,$371.25,97.06%,,$0.00,$0.00
,Sell,05/06/2024 15:00,EoDL,$5887.00,,$307.50,$26842.50,,($11.25),83.33%,80.39%,$0.00,$0.00
1063,Buy,11/06/2024 13:45,El,$5906.25,$0.00,3,($7.50),-0.01%,$67.50,46.15%,,$0.00,$0.00
,Sell,11/06/2024 15:00,EoDL,$5905.75,,($7.50),$26835.00,,($78.75),48.72%,-5.13%,$0.00,$0.00
1064,Buy,12/06/2024 09:00,El,$5970.25,$0.00,3,($292.50),-0.33%,$210.00,36.36%,,$0.00,$0.00
,Sell,12/06/2024 15:00,EoDL,$5950.75,,($292.50),$26542.50,,($367.50),12.99%,-50.65%,$0.00,$0.00
1065,Buy,17/06/2024 11:45,El,$5994.25,$0.00,3,$382.50,0.43%,$476.25,92.03%,,$0.00,$0.00
,Sell,17/06/2024 15:00,EoDL,$6019.75,,$382.50,$26925.00,,($41.25),81.88%,73.91%,$0.00,$0.00
1066,Buy,24/06/2024 09:30,El,$6019.00,$0.00,3,($161.25),-0.18%,$15.00,7.14%,,$0.00,$0.00
,Sell,24/06/2024 09:45,Sell,$6008.25,,($161.25),$26763.75,,($195.00),16.07%,-76.79%,$0.00,$0.00
1067,Buy,24/06/2024 11:15,El2,$6015.50,$0.00,3,($78.75),-0.09%,$11.25,10.71%,,$0.00,$0.00
,Sell,24/06/2024 11:30,Sell,$6010.25,,($78.75),$26685.00,,($93.75),14.29%,-75.00%,$0.00,$0.00
1068,Buy,25/06/2024 11:15,El,$5995.75,$0.00,3,($63.75),-0.07%,$0.00,0.00%,,$0.00,$0.00
,Sell,25/06/2024 11:30,Sell,$5991.50,,($63.75),$26621.25,,($71.25),10.53%,-89.47%,$0.00,$0.00
1069,Buy,25/06/2024 13:45,El2,$6000.75,$0.00,3,($56.25),-0.06%,$41.25,20.37%,,$0.00,$0.00
,Sell,25/06/2024 15:00,EoDL,$5997.00,,($56.25),$26565.00,,($161.25),51.85%,-27.78%,$0.00,$0.00
1070,Buy,27/06/2024 09:00,El,$6016.75,$0.00,3,($168.75),-0.19%,$45.00,16.22%,,$0.00,$0.00
,Sell,27/06/2024 10:30,Sell,$6005.50,,($168.75),$26396.25,,($232.50),22.97%,-60.81%,$0.00,$0.00
1071,Buy,27/06/2024 11:45,El2,$6007.50,$0.00,3,($37.50),-0.04%,$37.50,47.62%,,$0.00,$0.00
,Sell,27/06/2024 12:15,Sell,$6005.00,,($37.50),$26358.75,,($41.25),4.76%,-47.62%,$0.00,$0.00
1072,Buy,27/06/2024 12:30,El2,$6008.25,$0.00,3,($127.50),-0.14%,$75.00,31.25%,,$0.00,$0.00
,Sell,27/06/2024 13:30,Sell,$5999.75,,($127.50),$26231.25,,($165.00),15.63%,-53.13%,$0.00,$0.00
1073,Buy,28/06/2024 09:00,El,$6024.75,$0.00,3,($37.50),-0.04%,$375.00,80.65%,,$0.00,$0.00
,Sell,28/06/2024 10:30,Sell,$6022.25,,($37.50),$26193.75,,($90.00),11.29%,-8.06%,$0.00,$0.00
1074,Buy,28/06/2024 10:45,El2,$6023.00,$0.00,3,($142.50),-0.16%,$93.75,32.89%,,$0.00,$0.00
,Sell,28/06/2024 11:30,Sell,$6013.50,,($142.50),$26051.25,,($191.25),17.11%,-50.00%,$0.00,$0.00
1075,Buy,02/07/2024 12:30,El,$6010.75,$0.00,3,($3.75),0.00%,$37.50,71.43%,,$0.00,$0.00
,Sell,02/07/2024 12:45,Sell,$6010.50,,($3.75),$26047.50,,($15.00),21.43%,-7.14%,$0.00,$0.00
1076,Buy,02/07/2024 13:00,El2,$6012.00,$0.00,3,$195.00,0.22%,$206.25,94.83%,,$0.00,$0.00
,Sell,02/07/2024 15:00,EoDL,$6025.00,,$195.00,$26242.50,,($11.25),94.83%,89.66%,$0.00,$0.00
1077,Buy,03/07/2024 11:15,El,$6046.00,$0.00,3,$630.00,0.69%,$641.25,98.28%,,$0.00,$0.00
,Sell,05/07/2024 15:00,EoDL,$6088.00,,$630.00,$26872.50,,($11.25),98.28%,96.55%,$0.00,$0.00
1078,Buy,10/07/2024 09:30,El,$6114.50,$0.00,3,($56.25),-0.06%,$3.75,4.17%,,$0.00,$0.00
,Sell,10/07/2024 09:45,Sell,$6110.75,,($56.25),$26816.25,,($86.25),33.33%,-62.50%,$0.00,$0.00
1079,Buy,10/07/2024 10:45,El2,$6114.25,$0.00,3,$386.25,0.42%,$431.25,98.29%,,$0.00,$0.00
,Sell,10/07/2024 15:00,EoDL,$6140.00,,$386.25,$27202.50,,($7.50),89.74%,88.03%,$0.00,$0.00
1080,Buy,12/07/2024 09:15,El,$6124.00,$0.00,3,$247.50,0.27%,$731.25,93.75%,,$0.00,$0.00
,Sell,12/07/2024 15:00,EoDL,$6140.50,,$247.50,$27450.00,,($48.75),37.98%,31.73%,$0.00,$0.00
1081,Buy,15/07/2024 09:30,El,$6159.00,$0.00,3,($67.50),-0.07%,$367.50,69.50%,,$0.00,$0.00
,Sell,15/07/2024 12:30,Sell,$6154.50,,($67.50),$27382.50,,($161.25),17.73%,-12.77%,$0.00,$0.00
1082,Buy,16/07/2024 10:30,El,$6173.50,$0.00,3,($63.75),-0.07%,$11.25,12.50%,,$0.00,$0.00
,Sell,16/07/2024 10:45,Sell,$6169.25,,($63.75),$27318.75,,($78.75),16.67%,-70.83%,$0.00,$0.00
1083,Buy,16/07/2024 14:00,El2,$6177.25,$0.00,3,$0.00,0.00%,$60.00,50.00%,,$0.00,$0.00
,Sell,16/07/2024 15:00,EoDL,$6177.25,,$0.00,$27318.75,,($60.00),50.00%,0.00%,$0.00,$0.00
1084,Buy,22/07/2024 10:00,El,$6071.75,$0.00,3,($86.25),-0.09%,$22.50,13.04%,,$0.00,$0.00
,Sell,22/07/2024 10:15,Sell,$6066.00,,($86.25),$27232.50,,($150.00),36.96%,-50.00%,$0.00,$0.00
1085,Buy,22/07/2024 13:15,El2,$6073.50,$0.00,3,$60.00,0.07%,$108.75,63.04%,,$0.00,$0.00
,Sell,22/07/2024 15:00,EoDL,$6077.50,,$60.00,$27292.50,,($63.75),71.74%,34.78%,$0.00,$0.00
1086,Buy,26/07/2024 11:30,El,$5972.75,$0.00,3,($101.25),-0.11%,$303.75,62.31%,,$0.00,$0.00
,Sell,26/07/2024 13:00,Sell,$5966.00,,($101.25),$27191.25,,($183.75),16.92%,-20.77%,$0.00,$0.00
1087,Buy,26/07/2024 13:30,El2,$5971.25,$0.00,3,($86.25),-0.10%,$41.25,27.50%,,$0.00,$0.00
,Sell,26/07/2024 13:45,Sell,$5965.50,,($86.25),$27105.00,,($108.75),15.00%,-57.50%,$0.00,$0.00
1088,Buy,30/07/2024 09:00,El,$5985.00,$0.00,3,($48.75),-0.05%,$11.25,8.11%,,$0.00,$0.00
,Sell,30/07/2024 09:15,Sell,$5981.75,,($48.75),$27056.25,,($127.50),56.76%,-35.14%,$0.00,$0.00
1089,Buy,31/07/2024 09:00,El,$5995.50,$0.00,3,$633.75,0.70%,$870.00,100.00%,,$0.00,$0.00
,Sell,31/07/2024 15:00,EoDL,$6037.75,,$633.75,$27690.00,,$0.00,72.84%,72.84%,$0.00,$0.00
1090,Buy,07/08/2024 09:00,El,$5806.00,$0.00,3,($165.00),-0.19%,$270.00,52.94%,,$0.00,$0.00
,Sell,07/08/2024 09:45,Sell,$5795.00,,($165.00),$27525.00,,($240.00),14.71%,-32.35%,$0.00,$0.00
1091,Buy,07/08/2024 10:00,El2,$5808.75,$0.00,3,($292.50),-0.34%,$157.50,34.15%,,$0.00,$0.00
,Sell,07/08/2024 11:00,Sell,$5789.25,,($292.50),$27232.50,,($303.75),2.44%,-63.41%,$0.00,$0.00
1092,Buy,08/08/2024 09:15,El,$5757.25,$0.00,3,$821.25,0.95%,$948.75,93.70%,,$0.00,$0.00
,Sell,08/08/2024 15:00,EoDL,$5812.00,,$821.25,$28053.75,,($63.75),87.41%,81.11%,$0.00,$0.00
1093,Buy,13/08/2024 09:00,El,$5879.00,$0.00,3,$566.25,0.64%,$626.25,76.26%,,$0.00,$0.00
,Sell,13/08/2024 15:00,EoDL,$5916.75,,$566.25,$28620.00,,($195.00),92.69%,68.95%,$0.00,$0.00
1094,Buy,15/08/2024 09:00,El,$5995.25,$0.00,3,$566.25,0.63%,$615.00,90.11%,,$0.00,$0.00
,Sell,15/08/2024 15:00,EoDL,$6033.00,,$566.25,$29186.25,,($67.50),92.86%,82.97%,$0.00,$0.00
1095,Buy,21/08/2024 10:00,El,$6116.75,$0.00,3,($390.00),-0.43%,$33.75,6.43%,,$0.00,$0.00
,Sell,21/08/2024 10:15,Sell,$6090.75,,($390.00),$28796.25,,($491.25),19.29%,-74.29%,$0.00,$0.00
1096,Buy,22/08/2024 09:00,El,$6125.25,$0.00,3,($60.00),-0.07%,$127.50,41.98%,,$0.00,$0.00
,Sell,22/08/2024 09:15,Sell,$6121.25,,($60.00),$28736.25,,($176.25),38.27%,-19.75%,$0.00,$0.00
1097,Buy,23/08/2024 09:00,El,$6088.50,$0.00,3,($225.00),-0.25%,$570.00,67.26%,,$0.00,$0.00
,Sell,23/08/2024 12:00,Sell,$6073.50,,($225.00),$28511.25,,($277.50),6.19%,-26.55%,$0.00,$0.00
1098,Buy,23/08/2024 12:15,El2,$6088.00,$0.00,3,$296.25,0.32%,$457.50,90.37%,,$0.00,$0.00
,Sell,23/08/2024 15:00,EoDL,$6107.75,,$296.25,$28807.50,,($48.75),68.15%,58.52%,$0.00,$0.00
1099,Buy,29/08/2024 09:00,El,$6089.00,$0.00,3,($243.75),-0.27%,$592.50,64.49%,,$0.00,$0.00
,Sell,29/08/2024 14:00,Sell,$6072.75,,($243.75),$28563.75,,($326.25),8.98%,-26.53%,$0.00,$0.00
1100,Buy,30/08/2024 09:00,El,$6104.25,$0.00,3,($52.50),-0.06%,$97.50,34.67%,,$0.00,$0.00
,Sell,30/08/2024 09:45,Sell,$6100.75,,($52.50),$28511.25,,($183.75),46.67%,-18.67%,$0.00,$0.00
1101,Buy,09/09/2024 09:15,El,$5933.50,$0.00,3,($228.75),-0.26%,$165.00,40.00%,,$0.00,$0.00
,Sell,09/09/2024 10:00,Sell,$5918.25,,($228.75),$28282.50,,($247.50),4.55%,-55.45%,$0.00,$0.00
1102,Buy,09/09/2024 11:00,El2,$5933.75,$0.00,3,$86.25,0.10%,$360.00,67.61%,,$0.00,$0.00
,Sell,09/09/2024 15:00,EoDL,$5939.50,,$86.25,$28368.75,,($172.50),48.59%,16.20%,$0.00,$0.00
1103,Buy,11/09/2024 14:00,El,$6001.00,$0.00,3,($90.00),-0.10%,$11.25,6.00%,,$0.00,$0.00
,Sell,11/09/2024 14:15,Sell,$5995.00,,($90.00),$28278.75,,($176.25),46.00%,-48.00%,$0.00,$0.00
1104,Buy,12/09/2024 12:45,El,$6056.25,$0.00,3,$176.25,0.19%,$236.25,54.31%,,$0.00,$0.00
,Sell,12/09/2024 15:00,EoDL,$6068.00,,$176.25,$28455.00,,($198.75),86.21%,40.52%,$0.00,$0.00
1105,Buy,17/09/2024 09:45,El,$6134.25,$0.00,3,($123.75),-0.13%,$93.75,31.65%,,$0.00,$0.00
,Sell,17/09/2024 10:15,Sell,$6126.00,,($123.75),$28331.25,,($202.50),26.58%,-41.77%,$0.00,$0.00
1106,Buy,18/09/2024 13:45,El,$6131.00,$0.00,3,($333.75),-0.36%,$168.75,31.03%,,$0.00,$0.00
,Sell,18/09/2024 14:00,Sell,$6108.75,,($333.75),$27997.50,,($375.00),7.59%,-61.38%,$0.00,$0.00
1107,Buy,19/09/2024 09:00,El,$6163.00,$0.00,3,$281.25,0.30%,$573.75,77.66%,,$0.00,$0.00
,Sell,19/09/2024 15:00,EoDL,$6181.75,,$281.25,$28278.75,,($165.00),60.41%,38.07%,$0.00,$0.00
1108,Buy,26/09/2024 09:00,El,$6219.50,$0.00,3,($356.25),-0.38%,$86.25,18.11%,,$0.00,$0.00
,Sell,26/09/2024 10:15,Sell,$6195.75,,($356.25),$27922.50,,($390.00),7.09%,-74.80%,$0.00,$0.00
1109,Buy,26/09/2024 11:00,El2,$6200.50,$0.00,3,($82.50),-0.09%,$127.50,56.67%,,$0.00,$0.00
,Sell,26/09/2024 11:45,Sell,$6195.00,,($82.50),$27840.00,,($97.50),6.67%,-36.67%,$0.00,$0.00
1110,Buy,26/09/2024 13:00,El2,$6199.00,$0.00,3,$71.25,0.08%,$172.50,88.46%,,$0.00,$0.00
,Sell,26/09/2024 15:00,EoDL,$6203.75,,$71.25,$27911.25,,($22.50),48.08%,36.54%,$0.00,$0.00
1111,Buy,27/09/2024 09:45,El,$6221.25,$0.00,3,($45.00),-0.05%,$18.75,16.13%,,$0.00,$0.00
,Sell,27/09/2024 10:00,Sell,$6218.25,,($45.00),$27866.25,,($97.50),45.16%,-38.71%,$0.00,$0.00
1112,Buy,27/09/2024 10:15,El2,$6219.75,$0.00,3,($71.25),-0.08%,$0.00,0.00%,,$0.00,$0.00
,Sell,27/09/2024 10:30,Sell,$6215.00,,($71.25),$27795.00,,($90.00),20.83%,-79.17%,$0.00,$0.00
1113,Buy,04/10/2024 09:00,El,$6192.75,$0.00,3,($472.50),-0.51%,$67.50,10.91%,,$0.00,$0.00
,Sell,04/10/2024 09:45,Sell,$6161.25,,($472.50),$27322.50,,($551.25),12.73%,-76.36%,$0.00,$0.00
1114,Buy,04/10/2024 10:15,El2,$6173.25,$0.00,3,($71.25),-0.08%,$105.00,58.33%,,$0.00,$0.00
,Sell,04/10/2024 10:30,Sell,$6168.50,,($71.25),$27251.25,,($75.00),2.08%,-39.58%,$0.00,$0.00
1115,Buy,04/10/2024 11:15,El2,$6177.75,$0.00,3,$363.75,0.39%,$371.25,69.72%,,$0.00,$0.00
,Sell,04/10/2024 15:00,EoDL,$6202.00,,$363.75,$27615.00,,($161.25),98.59%,68.31%,$0.00,$0.00
1116,Buy,08/10/2024 09:00,El,$6172.00,$0.00,3,$517.50,0.56%,$562.50,89.29%,,$0.00,$0.00
,Sell,08/10/2024 15:00,EoDL,$6206.50,,$517.50,$28132.50,,($67.50),92.86%,82.14%,$0.00,$0.00
1117,Buy,09/10/2024 10:15,El,$6221.50,$0.00,3,$288.75,0.31%,$401.25,100.00%,,$0.00,$0.00
,Sell,09/10/2024 15:00,EoDL,$6240.75,,$288.75,$28421.25,,$0.00,71.96%,71.96%,$0.00,$0.00
1118,Buy,11/10/2024 09:30,El,$6258.75,$0.00,3,($3.75),0.00%,$165.00,75.86%,,$0.00,$0.00
,Sell,11/10/2024 11:30,Sell,$6258.50,,($3.75),$28417.50,,($52.50),22.41%,-1.72%,$0.00,$0.00
1119,Buy,11/10/2024 13:00,El2,$6260.25,$0.00,3,$101.25,0.11%,$172.50,73.02%,,$0.00,$0.00
,Sell,11/10/2024 15:00,EoDL,$6267.00,,$101.25,$28518.75,,($63.75),69.84%,42.86%,$0.00,$0.00
1120,Buy,14/10/2024 09:00,El,$6289.75,$0.00,3,$401.25,0.43%,$427.50,98.28%,,$0.00,$0.00
,Sell,14/10/2024 15:00,EoDL,$6316.50,,$401.25,$28920.00,,($7.50),93.97%,92.24%,$0.00,$0.00
1121,Buy,16/10/2024 13:45,El,$6294.25,$0.00,3,($33.75),-0.04%,$30.00,26.67%,,$0.00,$0.00
,Sell,16/10/2024 15:00,EoDL,$6292.00,,($33.75),$28886.25,,($82.50),43.33%,-30.00%,$0.00,$0.00
1122,Buy,17/10/2024 09:00,El,$6309.25,$0.00,3,($108.75),-0.11%,$101.25,31.76%,,$0.00,$0.00
,Sell,17/10/2024 09:30,Sell,$6302.00,,($108.75),$28777.50,,($217.50),34.12%,-34.12%,$0.00,$0.00
1123,Buy,17/10/2024 10:45,El2,$6307.00,$0.00,3,($131.25),-0.14%,$150.00,40.00%,,$0.00,$0.00
,Sell,17/10/2024 13:30,Sell,$6298.25,,($131.25),$28646.25,,($225.00),25.00%,-35.00%,$0.00,$0.00
1124,Buy,18/10/2024 12:00,El,$6311.25,$0.00,3,($71.25),-0.08%,$112.50,46.88%,,$0.00,$0.00
,Sell,18/10/2024 15:00,Sell,$6306.50,,($71.25),$28575.00,,($127.50),23.44%,-29.69%,$0.00,$0.00
1125,Buy,25/10/2024 09:00,El,$6284.50,$0.00,3,($82.50),-0.09%,$296.25,68.70%,,$0.00,$0.00
,Sell,25/10/2024 11:00,Sell,$6279.00,,($82.50),$28492.50,,($135.00),12.17%,-19.13%,$0.00,$0.00
1126,Buy,25/10/2024 11:45,El2,$6285.50,$0.00,3,($105.00),-0.11%,$15.00,12.12%,,$0.00,$0.00
,Sell,25/10/2024 12:15,Sell,$6278.50,,($105.00),$28387.50,,($108.75),3.03%,-84.85%,$0.00,$0.00
1127,Buy,28/10/2024 09:00,El,$6274.75,$0.00,3,($112.50),-0.12%,$127.50,46.58%,,$0.00,$0.00
,Sell,28/10/2024 11:00,Sell,$6267.25,,($112.50),$28275.00,,($146.25),12.33%,-41.10%,$0.00,$0.00
1128,Buy,28/10/2024 11:30,El2,$6269.25,$0.00,3,($63.75),-0.07%,$86.25,50.00%,,$0.00,$0.00
,Sell,28/10/2024 12:30,Sell,$6265.00,,($63.75),$28211.25,,($86.25),13.04%,-36.96%,$0.00,$0.00
1129,Buy,28/10/2024 12:45,El2,$6271.25,$0.00,3,$7.50,0.01%,$78.75,46.67%,,$0.00,$0.00
,Sell,28/10/2024 15:00,EoDL,$6271.75,,$7.50,$28218.75,,($90.00),57.78%,4.44%,$0.00,$0.00
1130,Buy,01/11/2024 09:45,El,$6206.75,$0.00,3,($270.00),-0.29%,$7.50,2.17%,,$0.00,$0.00
,Sell,01/11/2024 10:00,Sell,$6188.75,,($270.00),$27948.75,,($337.50),19.57%,-78.26%,$0.00,$0.00
1131,Buy,01/11/2024 10:30,El2,$6200.75,$0.00,3,($78.75),-0.08%,$56.25,32.61%,,$0.00,$0.00
,Sell,01/11/2024 11:00,Sell,$6195.50,,($78.75),$27870.00,,($116.25),21.74%,-45.65%,$0.00,$0.00
1132,Buy,05/11/2024 09:15,El,$6190.25,$0.00,3,$202.50,0.22%,$363.75,80.83%,,$0.00,$0.00
,Sell,05/11/2024 15:00,EoDL,$6203.75,,$202.50,$28072.50,,($86.25),64.17%,45.00%,$0.00,$0.00
1133,Buy,06/11/2024 09:00,El,$6330.00,$0.00,3,$525.00,0.55%,$570.00,59.84%,,$0.00,$0.00
,Sell,06/11/2024 15:00,EoDL,$6365.00,,$525.00,$28597.50,,($382.50),95.28%,55.12%,$0.00,$0.00
1134,Buy,13/11/2024 11:30,El,$6434.00,$0.00,3,($41.25),-0.04%,$45.00,29.27%,,$0.00,$0.00
,Sell,13/11/2024 11:45,Sell,$6431.25,,($41.25),$28556.25,,($108.75),43.90%,-26.83%,$0.00,$0.00
1135,Buy,13/11/2024 12:15,El2,$6437.75,$0.00,3,($176.25),-0.18%,$18.75,8.62%,,$0.00,$0.00
,Sell,13/11/2024 13:45,Sell,$6426.00,,($176.25),$28380.00,,($198.75),10.34%,-81.03%,$0.00,$0.00
1136,Buy,21/11/2024 10:45,El,$6364.50,$0.00,3,($120.00),-0.13%,$67.50,21.95%,,$0.00,$0.00
,Sell,21/11/2024 11:15,Sell,$6356.50,,($120.00),$28260.00,,($240.00),39.02%,-39.02%,$0.00,$0.00
1137,Buy,21/11/2024 11:45,El2,$6367.25,$0.00,3,$198.75,0.21%,$318.75,95.51%,,$0.00,$0.00
,Sell,21/11/2024 15:00,EoDL,$6380.50,,$198.75,$28458.75,,($15.00),64.04%,59.55%,$0.00,$0.00
1138,Buy,25/11/2024 09:00,El,$6439.75,$0.00,3,($382.50),-0.40%,$45.00,8.96%,,$0.00,$0.00
,Sell,25/11/2024 09:30,Sell,$6414.25,,($382.50),$28076.25,,($457.50),14.93%,-76.12%,$0.00,$0.00
1139,Buy,25/11/2024 09:45,El2,$6425.25,$0.00,3,($30.00),-0.03%,$26.25,11.86%,,$0.00,$0.00
,Sell,25/11/2024 10:00,Sell,$6423.25,,($30.00),$28046.25,,($195.00),74.58%,-13.56%,$0.00,$0.00
1140,Buy,28/11/2024 10:30,El,$6435.75,$0.00,3,($33.75),-0.03%,$3.75,9.09%,,$0.00,$0.00
,Sell,28/11/2024 10:45,Sell,$6433.50,,($33.75),$28012.50,,($37.50),9.09%,-81.82%,$0.00,$0.00
1141,Buy,28/11/2024 11:45,El2,$6435.00,$0.00,3,($153.75),-0.16%,$7.50,4.65%,,$0.00,$0.00
,Sell,29/11/2024 08:45,Sell,$6424.75,,($153.75),$27858.75,,($153.75),0.00%,-95.35%,$0.00,$0.00
1142,Buy,29/11/2024 09:15,El,$6436.50,$0.00,3,$438.75,0.45%,$532.50,99.30%,,$0.00,$0.00
,Sell,02/12/2024 15:00,EoDL,$6465.75,,$438.75,$28297.50,,($3.75),82.52%,81.82%,$0.00,$0.00
1143,Buy,04/12/2024 10:00,El,$6488.00,$0.00,3,($37.50),-0.04%,$63.75,48.57%,,$0.00,$0.00
,Sell,04/12/2024 12:45,Sell,$6485.50,,($37.50),$28260.00,,($67.50),22.86%,-28.57%,$0.00,$0.00
1144,Buy,04/12/2024 13:30,El2,$6490.50,$0.00,3,$183.75,0.19%,$198.75,98.15%,,$0.00,$0.00
,Sell,04/12/2024 15:00,EoDL,$6502.75,,$183.75,$28443.75,,($3.75),92.59%,90.74%,$0.00,$0.00
1145,Buy,06/12/2024 09:00,El,$6505.50,$0.00,3,($52.50),-0.05%,$165.00,62.86%,,$0.00,$0.00
,Sell,06/12/2024 10:30,Sell,$6502.00,,($52.50),$28391.25,,($97.50),17.14%,-20.00%,$0.00,$0.00
1146,Buy,06/12/2024 11:00,El2,$6505.50,$0.00,3,($56.25),-0.06%,$0.00,0.00%,,$0.00,$0.00
,Sell,06/12/2024 11:15,Sell,$6501.75,,($56.25),$28335.00,,($67.50),16.67%,-83.33%,$0.00,$0.00
1147,Buy,10/12/2024 10:00,El,$6477.25,$0.00,3,($82.50),-0.08%,$22.50,20.00%,,$0.00,$0.00
,Sell,10/12/2024 10:15,Sell,$6471.75,,($82.50),$28252.50,,($90.00),6.67%,-73.33%,$0.00,$0.00
1148,Buy,11/12/2024 09:00,El,$6481.25,$0.00,3,$262.50,0.27%,$371.25,98.02%,,$0.00,$0.00
,Sell,11/12/2024 15:00,EoDL,$6498.75,,$262.50,$28515.00,,($7.50),71.29%,69.31%,$0.00,$0.00
1149,Buy,13/12/2024 09:00,El,$6485.25,$0.00,3,($202.50),-0.21%,$45.00,14.63%,,$0.00,$0.00
,Sell,13/12/2024 09:30,Sell,$6471.75,,($202.50),$28312.50,,($262.50),19.51%,-65.85%,$0.00,$0.00
1150,Buy,16/12/2024 09:00,El,$6475.75,$0.00,3,$195.00,0.20%,$318.75,77.98%,,$0.00,$0.00
,Sell,16/12/2024 15:00,EoDL,$6488.75,,$195.00,$28507.50,,($90.00),69.72%,47.71%,$0.00,$0.00
1151,Buy,18/12/2024 10:00,El,$6477.75,$0.00,3,($101.25),-0.10%,$56.25,34.09%,,$0.00,$0.00
,Sell,18/12/2024 10:30,Sell,$6471.00,,($101.25),$28406.25,,($108.75),4.55%,-61.36%,$0.00,$0.00
1152,Buy,18/12/2024 11:00,El2,$6474.75,$0.00,3,($37.50),-0.04%,$48.75,48.15%,,$0.00,$0.00
,Sell,18/12/2024 11:30,Sell,$6472.25,,($37.50),$28368.75,,($52.50),14.81%,-37.04%,$0.00,$0.00
1153,Buy,19/12/2024 09:00,El,$6319.50,$0.00,3,($378.75),-0.40%,$138.75,26.81%,,$0.00,$0.00
,Sell,19/12/2024 09:45,Sell,$6294.25,,($378.75),$27990.00,,($378.75),0.00%,-73.19%,$0.00,$0.00
1154,Buy,19/12/2024 10:45,El2,$6314.75,$0.00,3,($146.25),-0.15%,$93.75,32.05%,,$0.00,$0.00
,Sell,19/12/2024 11:15,Sell,$6305.00,,($146.25),$27843.75,,($198.75),17.95%,-50.00%,$0.00,$0.00
1155,Buy,19/12/2024 13:15,El2,$6319.25,$0.00,3,($288.75),-0.30%,$7.50,2.47%,,$0.00,$0.00
,Sell,19/12/2024 13:30,Sell,$6300.00,,($288.75),$27555.00,,($296.25),2.47%,-95.06%,$0.00,$0.00
1156,Buy,20/12/2024 10:45,El,$6347.50,$0.00,3,($15.00),-0.02%,$547.50,93.59%,,$0.00,$0.00
,Sell,20/12/2024 13:15,Sell,$6346.50,,($15.00),$27540.00,,($37.50),3.85%,-2.56%,$0.00,$0.00
1157,Buy,20/12/2024 13:30,El2,$6347.50,$0.00,3,($60.00),-0.06%,$277.50,73.27%,,$0.00,$0.00
,Sell,20/12/2024 14:45,Sell,$6343.50,,($60.00),$27480.00,,($101.25),10.89%,-15.84%,$0.00,$0.00
1158,Buy,24/12/2024 10:00,El,$6413.00,$0.00,3,$307.50,0.32%,$416.25,60.99%,,$0.00,$0.00
,Sell,26/12/2024 15:00,EoDL,$6433.50,,$307.50,$27787.50,,($266.25),84.07%,45.05%,$0.00,$0.00
1159,Buy,03/01/2025 09:00,El,$6296.75,$0.00,3,($195.00),-0.21%,$22.50,5.61%,,$0.00,$0.00
,Sell,03/01/2025 09:15,Sell,$6283.75,,($195.00),$27592.50,,($378.75),45.79%,-48.60%,$0.00,$0.00
1160,Buy,03/01/2025 10:00,El2,$6293.25,$0.00,3,($67.50),-0.07%,$142.50,52.78%,,$0.00,$0.00
,Sell,03/01/2025 10:30,Sell,$6288.75,,($67.50),$27525.00,,($127.50),22.22%,-25.00%,$0.00,$0.00
1161,Buy,03/01/2025 10:45,El2,$6300.00,$0.00,3,$285.00,0.30%,$450.00,97.56%,,$0.00,$0.00
,Sell,03/01/2025 15:00,EoDL,$6319.00,,$285.00,$27810.00,,($11.25),64.23%,61.79%,$0.00,$0.00
1162,Buy,06/01/2025 09:00,El,$6375.50,$0.00,3,($461.25),-0.48%,$390.00,45.61%,,$0.00,$0.00
,Sell,06/01/2025 14:15,Sell,$6344.75,,($461.25),$27348.75,,($465.00),0.44%,-53.95%,$0.00,$0.00
1163,Buy,15/01/2025 09:00,El,$6306.25,$0.00,3,$330.00,0.35%,$423.75,62.09%,,$0.00,$0.00
,Sell,15/01/2025 15:00,EoDL,$6328.25,,$330.00,$27678.75,,($258.75),86.26%,48.35%,$0.00,$0.00
1164,Buy,17/01/2025 09:15,El,$6353.75,$0.00,3,$296.25,0.31%,$468.75,92.59%,,$0.00,$0.00
,Sell,17/01/2025 15:00,EoDL,$6373.50,,$296.25,$27975.00,,($37.50),65.93%,58.52%,$0.00,$0.00
1165,Buy,21/01/2025 12:00,El,$6410.25,$0.00,3,$93.75,0.10%,$142.50,77.55%,,$0.00,$0.00
,Sell,21/01/2025 15:00,EoDL,$6416.50,,$93.75,$28068.75,,($41.25),73.47%,51.02%,$0.00,$0.00
1166,Buy,22/01/2025 09:30,El,$6457.75,$0.00,3,($30.00),-0.03%,$52.50,56.00%,,$0.00,$0.00
,Sell,22/01/2025 10:15,Sell,$6455.75,,($30.00),$28038.75,,($41.25),12.00%,-32.00%,$0.00,$0.00
1167,Buy,22/01/2025 10:45,El2,$6462.50,$0.00,3,($56.25),-0.06%,$93.75,58.14%,,$0.00,$0.00
,Sell,22/01/2025 15:00,EoDL,$6458.75,,($56.25),$27982.50,,($67.50),6.98%,-34.88%,$0.00,$0.00
1168,Buy,30/01/2025 09:15,El,$6433.00,$0.00,3,($195.00),-0.20%,$3.75,1.27%,,$0.00,$0.00
