

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
,Sell,18/09/2024 13:15,StopLX,$21404.75,,($619.50),$68098.50,,($619.50),0.00%,-70.84%,$0.00,$0.00
2604,Buy,19/09/2024 09:25,ORB_Long,$21793.75,$0.00,3,$36.00,0.03%,$705.00,76.30%,,$0.00,$0.00
,Sell,19/09/2024 14:55,EndDayLX,$21799.75,,$36.00,$68134.50,,($219.00),27.60%,3.90%,$0.00,$0.00
2605,Sell Short,20/09/2024 09:05,ORB_Short,$21709.50,$0.00,3,($256.50),-0.20%,$847.50,63.06%,,$0.00,$0.00
,Buy to Cover,20/09/2024 14:55,EndDaySX,$21752.25,,($256.50),$67878.00,,($496.50),17.86%,-19.08%,$0.00,$0.00
2606,Buy,23/09/2024 08:55,ORB_Long,$21808.50,$0.00,3,($147.00),-0.11%,$159.00,24.48%,,$0.00,$0.00
,Sell,23/09/2024 14:55,EndDayLX,$21784.00,,($147.00),$67731.00,,($490.50),52.89%,-22.63%,$0.00,$0.00
2607,Sell Short,24/09/2024 09:10,ORB_Short,$21712.25,$0.00,3,($625.50),-0.48%,$312.00,33.28%,,$0.00,$0.00
,Buy to Cover,24/09/2024 10:15,StopSX,$21816.50,,($625.50),$67105.50,,($625.50),0.00%,-66.72%,$0.00,$0.00
2608,Buy,24/09/2024 10:55,ORB_Long,$21871.75,$0.00,3,($99.00),-0.08%,$307.50,48.35%,,$0.00,$0.00
,Sell,24/09/2024 14:55,EndDayLX,$21855.25,,($99.00),$67006.50,,($328.50),36.08%,-15.57%,$0.00,$0.00
2609,Buy,25/09/2024 09:05,ORB_Long,$21940.25,$0.00,3,($228.00),-0.17%,$244.50,29.69%,,$0.00,$0.00
,Sell,25/09/2024 14:55,EndDayLX,$21902.25,,($228.00),$66778.50,,($579.00),42.62%,-27.69%,$0.00,$0.00
2610,Sell Short,26/09/2024 09:15,ORB_Short,$22112.50,$0.00,3,$1195.50,0.90%,$1195.50,92.78%,,$0.00,$0.00
,Buy to Cover,26/09/2024 10:05,TargetSX,$21913.25,,$1195.50,$67974.00,,($93.00),100.00%,92.78%,$0.00,$0.00
2611,Sell Short,27/09/2024 09:25,ORB_Short,$21996.25,$0.00,3,$307.50,0.23%,$690.00,69.07%,,$0.00,$0.00
,Buy to Cover,27/09/2024 14:55,EndDaySX,$21945.00,,$307.50,$68281.50,,($309.00),61.71%,30.78%,$0.00,$0.00
2612,Sell Short,30/09/2024 09:25,ORB_Short,$21866.75,$0.00,3,($577.50),-0.44%,$606.00,50.56%,,$0.00,$0.00
,Buy to Cover,30/09/2024 14:55,EndDaySX,$21963.00,,($577.50),$67704.00,,($592.50),1.25%,-48.19%,$0.00,$0.00
2613,Buy,01/10/2024 08:35,ORB_Long,$21960.25,$0.00,3,($633.00),-0.48%,$85.50,11.90%,,$0.00,$0.00
,Sell,01/10/2024 08:40,StopLX,$21854.75,,($633.00),$67071.00,,($633.00),0.00%,-88.10%,$0.00,$0.00
2614,Sell Short,01/10/2024 08:55,ORB_Short,$21750.75,$0.00,3,$1176.00,0.90%,$1176.00,84.12%,,$0.00,$0.00
,Buy to Cover,01/10/2024 10:10,TargetSX,$21554.75,,$1176.00,$68247.00,,($222.00),100.00%,84.12%,$0.00,$0.00
2615,Buy,02/10/2024 09:25,ORB_Long,$21705.50,$0.00,3,$195.00,0.15%,$553.50,64.29%,,$0.00,$0.00
,Sell,02/10/2024 14:55,EndDayLX,$21738.00,,$195.00,$68442.00,,($307.50),58.36%,22.65%,$0.00,$0.00
2616,Buy,03/10/2024 09:05,ORB_Long,$21731.75,$0.00,3,$0.00,0.00%,$549.00,100.00%,,$0.00,$0.00
,Sell,03/10/2024 09:15,BE_Long,$21731.75,,$0.00,$68442.00,,$0.00,0.00%,0.00%,$0.00,$0.00
2617,Sell Short,04/10/2024 09:00,ORB_Short,$21856.50,$0.00,3,($448.50),-0.34%,$811.50,62.33%,,$0.00,$0.00
,Buy to Cover,04/10/2024 14:55,EndDaySX,$21931.25,,($448.50),$67993.50,,($490.50),3.23%,-34.45%,$0.00,$0.00
2618,Buy,07/10/2024 09:35,ORB_Long,$21887.50,$0.00,3,($631.50),-0.48%,$51.00,7.47%,,$0.00,$0.00
,Sell,07/10/2024 13:35,StopLX,$21782.25,,($631.50),$67362.00,,($631.50),0.00%,-92.53%,$0.00,$0.00
2619,Sell Short,07/10/2024 13:40,ORB_Short,$21776.00,$0.00,3,$334.50,0.26%,$718.50,87.89%,,$0.00,$0.00
,Buy to Cover,07/10/2024 14:55,EndDaySX,$21720.25,,$334.50,$67696.50,,($99.00),53.03%,40.92%,$0.00,$0.00
2620,Buy,08/10/2024 09:00,ORB_Long,$21847.25,$0.00,3,$1108.50,0.85%,$1143.00,94.78%,,$0.00,$0.00
,Sell,08/10/2024 14:55,EndDayLX,$22032.00,,$1108.50,$68805.00,,($63.00),97.14%,91.92%,$0.00,$0.00
2621,Buy,09/10/2024 09:25,ORB_Long,$22029.25,$0.00,3,$918.00,0.69%,$967.50,92.27%,,$0.00,$0.00
,Sell,09/10/2024 14:55,EndDayLX,$22182.25,,$918.00,$69723.00,,($81.00),95.28%,87.55%,$0.00,$0.00
2622,Sell Short,10/10/2024 08:55,ORB_Short,$22020.75,$0.00,3,($634.50),-0.48%,$67.50,9.62%,,$0.00,$0.00
,Buy to Cover,10/10/2024 09:45,StopSX,$22126.50,,($634.50),$69088.50,,($634.50),0.00%,-90.38%,$0.00,$0.00
2623,Buy,10/10/2024 09:50,ORB_Long,$22112.25,$0.00,3,$180.00,0.14%,$624.00,71.72%,,$0.00,$0.00
,Sell,10/10/2024 14:55,EndDayLX,$22142.25,,$180.00,$69268.50,,($246.00),48.97%,20.69%,$0.00,$0.00
2624,Buy,11/10/2024 09:10,ORB_Long,$22069.75,$0.00,3,$663.00,0.50%,$798.00,95.17%,,$0.00,$0.00
,Sell,11/10/2024 14:55,EndDayLX,$22180.25,,$663.00,$69931.50,,($40.50),83.90%,79.07%,$0.00,$0.00
2625,Buy,14/10/2024 08:55,ORB_Long,$22347.50,$0.00,3,($645.00),-0.48%,$244.50,27.49%,,$0.00,$0.00
,Sell,14/10/2024 10:05,StopLX,$22240.00,,($645.00),$69286.50,,($645.00),0.00%,-72.51%,$0.00,$0.00
2626,Sell Short,15/10/2024 09:20,ORB_Short,$22290.50,$0.00,3,$1204.50,0.90%,$1204.50,98.17%,,$0.00,$0.00
,Buy to Cover,15/10/2024 09:40,TargetSX,$22089.75,,$1204.50,$70491.00,,($22.50),100.00%,98.17%,$0.00,$0.00
2627,Sell Short,16/10/2024 09:05,ORB_Short,$21932.75,$0.00,3,($633.00),-0.48%,$115.50,15.43%,,$0.00,$0.00
,Buy to Cover,16/10/2024 09:25,StopSX,$22038.25,,($633.00),$69858.00,,($633.00),0.00%,-84.57%,$0.00,$0.00
2628,Buy,16/10/2024 13:30,ORB_Long,$22085.25,$0.00,3,($178.50),-0.13%,$15.00,5.15%,,$0.00,$0.00
,Sell,16/10/2024 14:55,EndDayLX,$22055.50,,($178.50),$69679.50,,($276.00),33.51%,-61.34%,$0.00,$0.00
2629,Sell Short,17/10/2024 09:10,ORB_Short,$22104.00,$0.00,3,($637.50),-0.48%,$183.00,22.30%,,$0.00,$0.00
,Buy to Cover,17/10/2024 11:00,StopSX,$22210.25,,($637.50),$69042.00,,($637.50),0.00%,-77.70%,$0.00,$0.00
2630,Buy,18/10/2024 09:15,ORB_Long,$22222.25,$0.00,3,($213.00),-0.16%,$108.00,20.06%,,$0.00,$0.00
,Sell,18/10/2024 14:55,EndDayLX,$22186.75,,($213.00),$68829.00,,($430.50),40.39%,-39.55%,$0.00,$0.00
2631,Buy,21/10/2024 09:00,ORB_Long,$22205.25,$0.00,3,($640.50),-0.48%,$343.50,34.91%,,$0.00,$0.00
,Sell,21/10/2024 09:50,StopLX,$22098.50,,($640.50),$68188.50,,($640.50),0.00%,-65.09%,$0.00,$0.00
2632,Sell Short,21/10/2024 10:10,ORB_Short,$22108.25,$0.00,3,($637.50),-0.48%,$330.00,34.11%,,$0.00,$0.00
,Buy to Cover,21/10/2024 14:55,StopSX,$22214.50,,($637.50),$67551.00,,($637.50),0.00%,-65.89%,$0.00,$0.00
2633,Buy,22/10/2024 09:15,ORB_Long,$22198.25,$0.00,3,$475.50,0.36%,$672.00,63.37%,,$0.00,$0.00
,Sell,22/10/2024 14:55,EndDayLX,$22277.50,,$475.50,$68026.50,,($388.50),81.47%,44.84%,$0.00,$0.00
2634,Sell Short,23/10/2024 09:10,ORB_Short,$22092.00,$0.00,3,$1194.00,0.90%,$1194.00,72.83%,,$0.00,$0.00
,Buy to Cover,23/10/2024 12:15,TargetSX,$21893.00,,$1194.00,$69220.50,,($445.50),100.00%,72.83%,$0.00,$0.00
2635,Sell Short,24/10/2024 08:55,ORB_Short,$22011.00,$0.00,3,($634.50),-0.48%,$253.50,28.55%,,$0.00,$0.00
,Buy to Cover,24/10/2024 14:35,StopSX,$22116.75,,($634.50),$68586.00,,($634.50),0.00%,-71.45%,$0.00,$0.00
2636,Buy,24/10/2024 14:40,ORB_Long,$22109.50,$0.00,3,($21.00),-0.02%,$13.50,7.56%,,$0.00,$0.00
,Sell,24/10/2024 14:55,EndDayLX,$22106.00,,($21.00),$68565.00,,($165.00),80.67%,-11.76%,$0.00,$0.00
2637,Buy,25/10/2024 08:55,ORB_Long,$22323.50,$0.00,3,($643.50),-0.48%,$553.50,46.24%,,$0.00,$0.00
,Sell,25/10/2024 12:45,StopLX,$22216.25,,($643.50),$67921.50,,($643.50),0.00%,-53.76%,$0.00,$0.00
2638,Sell Short,25/10/2024 13:15,ORB_Short,$22182.00,$0.00,3,($195.00),-0.15%,$82.50,13.65%,,$0.00,$0.00
,Buy to Cover,25/10/2024 14:55,EndDaySX,$22214.50,,($195.00),$67726.50,,($522.00),54.09%,-32.26%,$0.00,$0.00
2639,Sell Short,28/10/2024 09:00,ORB_Short,$22247.00,$0.00,3,$132.00,0.10%,$226.50,32.33%,,$0.00,$0.00
,Buy to Cover,28/10/2024 14:55,EndDaySX,$22225.00,,$132.00,$67858.50,,($474.00),86.51%,18.84%,$0.00,$0.00
2640,Buy,29/10/2024 09:25,ORB_Long,$22245.25,$0.00,3,$1201.50,0.90%,$1201.50,93.03%,,$0.00,$0.00
,Sell,29/10/2024 14:25,TargetLX,$22445.50,,$1201.50,$69060.00,,($90.00),100.00%,93.03%,$0.00,$0.00
2641,Buy,30/10/2024 09:25,ORB_Long,$22387.50,$0.00,3,($645.00),-0.48%,$121.50,15.85%,,$0.00,$0.00
,Sell,30/10/2024 12:40,StopLX,$22280.00,,($645.00),$68415.00,,($645.00),0.00%,-84.15%,$0.00,$0.00
2642,Sell Short,31/10/2024 08:35,ORB_Short,$22073.50,$0.00,3,$1192.50,0.90%,$1192.50,98.15%,,$0.00,$0.00
,Buy to Cover,31/10/2024 08:55,TargetSX,$21874.75,,$1192.50,$69607.50,,($22.50),100.00%,98.15%,$0.00,$0.00
2643,Sell Short,31/10/2024 09:00,ORB_Short,$21884.50,$0.00,3,$799.50,0.61%,$1011.00,86.97%,,$0.00,$0.00
,Buy to Cover,31/10/2024 14:55,EndDaySX,$21751.25,,$799.50,$70407.00,,($151.50),81.81%,68.77%,$0.00,$0.00
2644,Buy,01/11/2024 09:15,ORB_Long,$21882.75,$0.00,3,($85.50),-0.07%,$676.50,68.65%,,$0.00,$0.00
,Sell,01/11/2024 14:55,EndDayLX,$21868.50,,($85.50),$70321.50,,($309.00),22.68%,-8.68%,$0.00,$0.00
2645,Buy,04/11/2024 09:25,ORB_Long,$21869.50,$0.00,3,($630.00),-0.48%,$393.00,38.42%,,$0.00,$0.00
,Sell,04/11/2024 11:00,StopLX,$21764.50,,($630.00),$69691.50,,($630.00),0.00%,-61.58%,$0.00,$0.00
2646,Buy,05/11/2024 08:55,ORB_Long,$21958.25,$0.00,3,$430.50,0.33%,$738.00,87.54%,,$0.00,$0.00
,Sell,05/11/2024 14:55,EndDayLX,$22030.00,,$430.50,$70122.00,,($105.00),63.52%,51.07%,$0.00,$0.00
2647,Sell Short,06/11/2024 09:00,ORB_Short,$22367.75,$0.00,3,($645.00),-0.48%,$85.50,11.70%,,$0.00,$0.00
,Buy to Cover,06/11/2024 09:20,StopSX,$22475.25,,($645.00),$69477.00,,($645.00),0.00%,-88.30%,$0.00,$0.00
2648,Buy,06/11/2024 11:55,ORB_Long,$22530.25,$0.00,3,$369.00,0.27%,$682.50,85.69%,,$0.00,$0.00
,Sell,06/11/2024 14:55,EndDayLX,$22591.75,,$369.00,$69846.00,,($114.00),60.64%,46.33%,$0.00,$0.00
2649,Buy,07/11/2024 09:05,ORB_Long,$22817.00,$0.00,3,$618.00,0.45%,$868.50,86.68%,,$0.00,$0.00
,Sell,07/11/2024 14:55,EndDayLX,$22920.00,,$618.00,$70464.00,,($133.50),75.00%,61.68%,$0.00,$0.00
2650,Sell Short,08/11/2024 09:15,ORB_Short,$22884.50,$0.00,3,($307.50),-0.22%,$88.50,14.05%,,$0.00,$0.00
,Buy to Cover,08/11/2024 14:55,EndDaySX,$22935.75,,($307.50),$70156.50,,($541.50),37.14%,-48.81%,$0.00,$0.00
2651,Sell Short,11/11/2024 08:55,ORB_Short,$22904.25,$0.00,3,($9.00),-0.01%,$586.50,66.95%,,$0.00,$0.00
,Buy to Cover,11/11/2024 14:55,EndDaySX,$22905.75,,($9.00),$70147.50,,($289.50),32.02%,-1.03%,$0.00,$0.00
2652,Sell Short,12/11/2024 10:20,ORB_Short,$22881.00,$0.00,3,($87.00),-0.06%,$708.00,75.52%,,$0.00,$0.00
,Buy to Cover,12/11/2024 14:55,EndDaySX,$22895.50,,($87.00),$70060.50,,($229.50),15.20%,-9.28%,$0.00,$0.00
2653,Sell Short,13/11/2024 08:55,ORB_Short,$22839.50,$0.00,3,($658.50),-0.48%,$442.50,40.19%,,$0.00,$0.00
,Buy to Cover,13/11/2024 12:50,StopSX,$22949.25,,($658.50),$69402.00,,($658.50),0.00%,-59.81%,$0.00,$0.00
2654,Buy,13/11/2024 12:55,ORB_Long,$22967.25,$0.00,3,($661.50),-0.48%,$58.50,8.13%,,$0.00,$0.00
,Sell,13/11/2024 14:55,StopLX,$22857.00,,($661.50),$68740.50,,($661.50),0.00%,-91.88%,$0.00,$0.00
2655,Sell Short,14/11/2024 09:25,ORB_Short,$22749.25,$0.00,3,$216.00,0.16%,$420.00,41.30%,,$0.00,$0.00
,Buy to Cover,14/11/2024 14:55,EndDaySX,$22713.25,,$216.00,$68956.50,,($597.00),79.94%,21.24%,$0.00,$0.00
2656,Sell Short,15/11/2024 09:10,ORB_Short,$22379.75,$0.00,3,$1209.00,0.90%,$1209.00,92.96%,,$0.00,$0.00
,Buy to Cover,15/11/2024 11:55,TargetSX,$22178.25,,$1209.00,$70165.50,,($91.50),100.00%,92.96%,$0.00,$0.00
2657,Buy,18/11/2024 09:10,ORB_Long,$22295.25,$0.00,3,$187.50,0.14%,$825.00,87.86%,,$0.00,$0.00
,Sell,18/11/2024 14:55,EndDayLX,$22326.50,,$187.50,$70353.00,,($114.00),32.11%,19.97%,$0.00,$0.00
2658,Buy,19/11/2024 09:35,ORB_Long,$22309.50,$0.00,3,$907.50,0.68%,$1147.50,91.07%,,$0.00,$0.00
,Sell,19/11/2024 14:55,EndDayLX,$22460.75,,$907.50,$71260.50,,($112.50),80.95%,72.02%,$0.00,$0.00
2659,Sell Short,20/11/2024 09:05,ORB_Short,$22322.50,$0.00,3,($643.50),-0.48%,$822.00,56.09%,,$0.00,$0.00
,Buy to Cover,20/11/2024 14:40,StopSX,$22429.75,,($643.50),$70617.00,,($643.50),0.00%,-43.91%,$0.00,$0.00
2660,Sell Short,21/11/2024 09:10,ORB_Short,$22325.50,$0.00,3,($643.50),-0.48%,$619.50,49.05%,,$0.00,$0.00
,Buy to Cover,21/11/2024 10:05,StopSX,$22432.75,,($643.50),$69973.50,,($643.50),0.00%,-50.95%,$0.00,$0.00
2661,Sell Short,22/11/2024 09:25,ORB_Short,$22474.50,$0.00,3,($648.00),-0.48%,$265.50,29.06%,,$0.00,$0.00
,Buy to Cover,22/11/2024 12:15,StopSX,$22582.50,,($648.00),$69325.50,,($648.00),0.00%,-70.94%,$0.00,$0.00
2662,Buy,22/11/2024 12:20,ORB_Long,$22573.75,$0.00,3,($64.50),-0.05%,$57.00,11.91%,,$0.00,$0.00
,Sell,22/11/2024 14:55,EndDayLX,$22563.00,,($64.50),$69261.00,,($421.50),74.61%,-13.48%,$0.00,$0.00
2663,Sell Short,25/11/2024 09:00,ORB_Short,$22638.50,$0.00,3,$331.50,0.24%,$900.00,82.42%,,$0.00,$0.00
,Buy to Cover,25/11/2024 14:55,EndDaySX,$22583.25,,$331.50,$69592.50,,($192.00),47.94%,30.36%,$0.00,$0.00
2664,Buy,26/11/2024 08:55,ORB_Long,$22724.50,$0.00,3,($655.50),-0.48%,$52.50,7.42%,,$0.00,$0.00
,Sell,26/11/2024 13:25,StopLX,$22615.25,,($655.50),$68937.00,,($655.50),0.00%,-92.58%,$0.00,$0.00
2665,Sell Short,26/11/2024 13:30,ORB_Short,$22616.75,$0.00,3,($483.00),-0.36%,$28.50,4.77%,,$0.00,$0.00
,Buy to Cover,26/11/2024 14:55,EndDaySX,$22697.25,,($483.00),$68454.00,,($568.50),14.32%,-80.90%,$0.00,$0.00
2666,Sell Short,27/11/2024 09:00,ORB_Short,$22552.25,$0.00,3,$277.50,0.21%,$1014.00,89.42%,,$0.00,$0.00
,Buy to Cover,27/11/2024 14:55,EndDaySX,$22506.00,,$277.50,$68731.50,,($120.00),35.05%,24.47%,$0.00,$0.00
2667,Buy,28/11/2024 09:30,ORB_Long,$22608.00,$0.00,3,$1221.00,0.90%,$1221.00,68.40%,,$0.00,$0.00
,Sell,02/12/2024 08:35,TargetLX,$22811.50,,$1221.00,$69952.50,,($564.00),100.00%,68.40%,$0.00,$0.00
2668,Buy,02/12/2024 08:55,ORB_Long,$22857.25,$0.00,3,$405.00,0.30%,$663.00,82.93%,,$0.00,$0.00
,Sell,02/12/2024 14:55,EndDayLX,$22924.75,,$405.00,$70357.50,,($136.50),67.73%,50.66%,$0.00,$0.00
2669,Buy,03/12/2024 09:10,ORB_Long,$22918.50,$0.00,3,$361.50,0.26%,$370.50,56.14%,,$0.00,$0.00
,Sell,03/12/2024 14:55,EndDayLX,$22978.75,,$361.50,$70719.00,,($289.50),98.64%,54.77%,$0.00,$0.00
2670,Buy,04/12/2024 09:20,ORB_Long,$23152.75,$0.00,3,$582.00,0.42%,$633.00,78.44%,,$0.00,$0.00
,Sell,04/12/2024 14:55,EndDayLX,$23249.75,,$582.00,$71301.00,,($174.00),93.68%,72.12%,$0.00,$0.00
2671,Sell Short,05/12/2024 09:05,ORB_Short,$23219.25,$0.00,3,$247.50,0.18%,$304.50,47.21%,,$0.00,$0.00
,Buy to Cover,05/12/2024 14:55,EndDaySX,$23178.00,,$247.50,$71548.50,,($340.50),91.16%,38.37%,$0.00,$0.00
2672,Buy,06/12/2024 08:55,ORB_Long,$23300.75,$0.00,3,$357.00,0.26%,$462.00,79.59%,,$0.00,$0.00
,Sell,06/12/2024 14:55,EndDayLX,$23360.25,,$357.00,$71905.50,,($118.50),81.91%,61.50%,$0.00,$0.00
2673,Sell Short,09/12/2024 09:35,ORB_Short,$23262.50,$0.00,3,$543.00,0.39%,$703.50,83.75%,,$0.00,$0.00
,Buy to Cover,09/12/2024 14:55,EndDaySX,$23172.00,,$543.00,$72448.50,,($136.50),80.89%,64.64%,$0.00,$0.00
2674,Buy,10/12/2024 09:15,ORB_Long,$23301.50,$0.00,3,($672.00),-0.48%,$81.00,10.76%,,$0.00,$0.00
,Sell,10/12/2024 10:10,StopLX,$23189.50,,($672.00),$71776.50,,($672.00),0.00%,-89.24%,$0.00,$0.00
2675,Sell Short,10/12/2024 10:15,ORB_Short,$23184.00,$0.00,3,$493.50,0.35%,$738.00,77.48%,,$0.00,$0.00
,Buy to Cover,10/12/2024 14:55,EndDaySX,$23101.75,,$493.50,$72270.00,,($214.50),74.33%,51.81%,$0.00,$0.00
2676,Buy,11/12/2024 08:55,ORB_Long,$23377.75,$0.00,3,$742.50,0.53%,$901.50,98.52%,,$0.00,$0.00
,Sell,11/12/2024 14:55,EndDayLX,$23501.50,,$742.50,$73012.50,,($13.50),82.62%,81.15%,$0.00,$0.00
2677,Buy,12/12/2024 09:35,ORB_Long,$23415.50,$0.00,3,($253.50),-0.18%,$223.50,39.01%,,$0.00,$0.00
,Sell,12/12/2024 14:55,EndDayLX,$23373.25,,($253.50),$72759.00,,($349.50),16.75%,-44.24%,$0.00,$0.00
2678,Sell Short,13/12/2024 08:35,ORB_Short,$23503.25,$0.00,3,($678.00),-0.48%,$28.50,4.03%,,$0.00,$0.00
,Buy to Cover,13/12/2024 08:50,StopSX,$23616.25,,($678.00),$72081.00,,($678.00),0.00%,-95.97%,$0.00,$0.00
2679,Sell Short,13/12/2024 09:50,ORB_Short,$23453.00,$0.00,3,($309.00),-0.22%,$468.00,49.52%,,$0.00,$0.00
,Buy to Cover,13/12/2024 14:55,EndDaySX,$23504.50,,($309.00),$71772.00,,($477.00),17.78%,-32.70%,$0.00,$0.00
2680,Buy,16/12/2024 09:00,ORB_Long,$23685.00,$0.00,3,$837.00,0.59%,$1122.00,81.75%,,$0.00,$0.00
,Sell,16/12/2024 14:55,EndDayLX,$23824.50,,$837.00,$72609.00,,($250.50),79.23%,60.98%,$0.00,$0.00
2681,Sell Short,17/12/2024 09:25,ORB_Short,$23679.00,$0.00,3,($682.50),-0.48%,$76.50,10.08%,,$0.00,$0.00
,Buy to Cover,17/12/2024 10:35,StopSX,$23792.75,,($682.50),$71926.50,,($682.50),0.00%,-89.92%,$0.00,$0.00
2682,Buy,17/12/2024 10:45,ORB_Long,$23801.75,$0.00,3,($685.50),-0.48%,$39.00,5.38%,,$0.00,$0.00
,Sell,17/12/2024 14:25,StopLX,$23687.50,,($685.50),$71241.00,,($685.50),0.00%,-94.62%,$0.00,$0.00
2683,Buy,18/12/2024 09:20,ORB_Long,$23732.25,$0.00,3,($684.00),-0.48%,$249.00,26.69%,,$0.00,$0.00
,Sell,18/12/2024 13:10,StopLX,$23618.25,,($684.00),$70557.00,,($684.00),0.00%,-73.31%,$0.00,$0.00
2684,Sell Short,18/12/2024 13:15,ORB_Short,$23527.75,$0.00,3,$1270.50,0.90%,$1270.50,78.43%,,$0.00,$0.00
,Buy to Cover,18/12/2024 14:05,TargetSX,$23316.00,,$1270.50,$71827.50,,($349.50),100.00%,78.43%,$0.00,$0.00
2685,Sell Short,19/12/2024 09:10,ORB_Short,$22974.25,$0.00,3,$1054.50,0.76%,$1134.00,68.92%,,$0.00,$0.00
,Buy to Cover,19/12/2024 14:55,EndDaySX,$22798.50,,$1054.50,$72882.00,,($511.50),95.17%,64.08%,$0.00,$0.00
2686,Buy,20/12/2024 09:20,ORB_Long,$22761.75,$0.00,3,$1230.00,0.90%,$1230.00,92.87%,,$0.00,$0.00
,Sell,20/12/2024 10:00,TargetLX,$22966.75,,$1230.00,$74112.00,,($94.50),100.00%,92.87%,$0.00,$0.00
2687,Sell Short,23/12/2024 08:55,ORB_Short,$23000.75,$0.00,3,($663.00),-0.48%,$616.50,48.18%,,$0.00,$0.00
,Buy to Cover,23/12/2024 10:50,StopSX,$23111.25,,($663.00),$73449.00,,($663.00),0.00%,-51.82%,$0.00,$0.00
2688,Buy,23/12/2024 11:05,ORB_Long,$23115.50,$0.00,3,$343.50,0.25%,$501.00,62.08%,,$0.00,$0.00
,Sell,23/12/2024 14:55,EndDayLX,$23172.75,,$343.50,$73792.50,,($306.00),80.48%,42.57%,$0.00,$0.00
2689,Buy,24/12/2024 09:05,ORB_Long,$23325.50,$0.00,3,$792.00,0.57%,$1029.00,83.86%,,$0.00,$0.00
,Sell,26/12/2024 14:55,EndDayLX,$23457.50,,$792.00,$74584.50,,($198.00),80.68%,64.55%,$0.00,$0.00
2690,Sell Short,27/12/2024 09:10,ORB_Short,$23028.75,$0.00,3,($417.00),-0.30%,$651.00,49.71%,,$0.00,$0.00
,Buy to Cover,27/12/2024 14:55,EndDaySX,$23098.25,,($417.00),$74167.50,,($658.50),18.44%,-31.84%,$0.00,$0.00
2691,Sell Short,30/12/2024 09:05,ORB_Short,$22710.50,$0.00,3,($655.50),-0.48%,$214.50,24.66%,,$0.00,$0.00
,Buy to Cover,30/12/2024 09:50,StopSX,$22819.75,,($655.50),$73512.00,,($655.50),0.00%,-75.34%,$0.00,$0.00
2692,Buy,30/12/2024 10:45,ORB_Long,$22853.50,$0.00,3,$225.00,0.16%,$828.00,88.32%,,$0.00,$0.00
,Sell,30/12/2024 14:55,EndDayLX,$22891.00,,$225.00,$73737.00,,($109.50),35.68%,24.00%,$0.00,$0.00
2693,Sell Short,31/12/2024 09:15,ORB_Short,$22771.25,$0.00,3,($657.00),-0.48%,$97.50,12.92%,,$0.00,$0.00
,Buy to Cover,31/12/2024 09:30,StopSX,$22880.75,,($657.00),$73080.00,,($657.00),0.00%,-87.08%,$0.00,$0.00
2694,Buy,02/01/2025 09:05,ORB_Long,$22814.25,$0.00,3,($658.50),-0.48%,$310.50,32.04%,,$0.00,$0.00
,Sell,02/01/2025 09:25,StopLX,$22704.50,,($658.50),$72421.50,,($658.50),0.00%,-67.96%,$0.00,$0.00
2695,Sell Short,02/01/2025 11:35,ORB_Short,$22573.50,$0.00,3,($33.00),-0.02%,$1009.50,79.27%,,$0.00,$0.00
,Buy to Cover,02/01/2025 14:55,EndDaySX,$22579.00,,($33.00),$72388.50,,($264.00),18.14%,-2.59%,$0.00,$0.00
2696,Buy,03/01/2025 10:40,ORB_Long,$22875.00,$0.00,3,$304.50,0.22%,$637.50,86.03%,,$0.00,$0.00
,Sell,03/01/2025 14:55,EndDayLX,$22925.75,,$304.50,$72693.00,,($103.50),55.06%,41.09%,$0.00,$0.00
2697,Buy,06/01/2025 09:20,ORB_Long,$23274.00,$0.00,3,($670.50),-0.48%,$270.00,28.71%,,$0.00,$0.00
,Sell,06/01/2025 12:05,StopLX,$23162.25,,($670.50),$72022.50,,($670.50),0.00%,-71.29%,$0.00,$0.00
2698,Sell Short,06/01/2025 13:05,ORB_Short,$23129.50,$0.00,3,($193.50),-0.14%,$366.00,60.40%,,$0.00,$0.00
,Buy to Cover,06/01/2025 14:55,EndDaySX,$23161.75,,($193.50),$71829.00,,($240.00),7.67%,-31.93%,$0.00,$0.00
2699,Sell Short,07/01/2025 09:10,ORB_Short,$23024.75,$0.00,3,$1243.50,0.90%,$1243.50,86.17%,,$0.00,$0.00
,Buy to Cover,07/01/2025 11:50,TargetSX,$22817.50,,$1243.50,$73072.50,,($199.50),100.00%,86.17%,$0.00,$0.00
2700,Sell Short,08/01/2025 09:20,ORB_Short,$22666.75,$0.00,3,($654.00),-0.48%,$81.00,11.02%,,$0.00,$0.00
,Buy to Cover,08/01/2025 09:40,StopSX,$22775.75,,($654.00),$72418.50,,($654.00),0.00%,-88.98%,$0.00,$0.00
2701,Buy,08/01/2025 10:45,ORB_Long,$22814.25,$0.00,3,($658.50),-0.48%,$159.00,19.45%,,$0.00,$0.00
,Sell,08/01/2025 11:20,StopLX,$22704.50,,($658.50),$71760.00,,($658.50),0.00%,-80.55%,$0.00,$0.00
2702,Sell Short,10/01/2025 08:55,ORB_Short,$22457.50,$0.00,3,($648.00),-0.48%,$964.50,59.81%,,$0.00,$0.00
,Buy to Cover,10/01/2025 12:50,StopSX,$22565.50,,($648.00),$71112.00,,($648.00),0.00%,-40.19%,$0.00,$0.00
