

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
60,Buy,25/05/2017 18:30,Buy,$1992.7,$0.00,3,$78.00,0.13%,$78.00,49.06%,,$0.00,$0.00
,Sell,26/05/2017 01:05,Sell,$1995.3,,$78.00,($306.00),,($81.00),100.00%,49.06%,$0.00,$0.00
61,Buy,31/05/2017 18:20,Buy,$2005.2,$0.00,3,($27.00),-0.04%,$57.00,47.50%,,$0.00,$0.00
,Sell,01/06/2017 01:05,Sell,$2004.3,,($27.00),($333.00),,($63.00),30.00%,-22.50%,$0.00,$0.00
62,Buy,06/06/2017 18:25,Buy,$2030.4,$0.00,3,($81.00),-0.13%,$21.00,20.59%,,$0.00,$0.00
,Sell,07/06/2017 01:05,Sell,$2027.7,,($81.00),($414.00),,($81.00),0.00%,-79.41%,$0.00,$0.00
63,Buy,08/06/2017 18:20,Buy,$2015.6,$0.00,3,($126.00),-0.21%,$21.00,10.45%,,$0.00,$0.00
,Sell,09/06/2017 01:05,Sell,$2011.4,,($126.00),($540.00),,($180.00),26.87%,-62.69%,$0.00,$0.00
64,Buy,26/06/2017 18:25,Buy,$1978.5,$0.00,3,$45.00,0.08%,$48.00,39.02%,,$0.00,$0.00
,Sell,27/06/2017 01:05,Sell,$1980.0,,$45.00,($495.00),,($75.00),97.56%,36.59%,$0.00,$0.00
65,Buy,17/07/2017 18:20,Buy,$1967.5,$0.00,3,$102.00,0.17%,$123.00,74.55%,,$0.00,$0.00
,Sell,18/07/2017 01:05,Sell,$1970.9,,$102.00,($393.00),,($42.00),87.27%,61.82%,$0.00,$0.00
66,Buy,18/07/2017 18:20,Buy,$1976.0,$0.00,3,($114.00),-0.19%,$45.00,18.07%,,$0.00,$0.00
,Sell,20/07/2017 01:05,Sell,$1972.2,,($114.00),($507.00),,($204.00),36.14%,-45.78%,$0.00,$0.00
67,Buy,20/07/2017 18:20,Buy,$1977.8,$0.00,3,$27.00,0.05%,$45.00,65.22%,,$0.00,$0.00
,Sell,21/07/2017 01:05,Sell,$1978.7,,$27.00,($480.00),,($24.00),73.91%,39.13%,$0.00,$0.00
68,Buy,24/07/2017 18:20,Buy,$1989.4,$0.00,3,$12.00,0.02%,$27.00,26.47%,,$0.00,$0.00
,Sell,25/07/2017 01:05,Sell,$1989.8,,$12.00,($468.00),,($75.00),85.29%,11.76%,$0.00,$0.00
69,Buy,25/07/2017 18:20,Buy,$1983.1,$0.00,3,($81.00),-0.14%,$36.00,25.53%,,$0.00,$0.00
,Sell,26/07/2017 01:05,Sell,$1980.4,,($81.00),($549.00),,($105.00),17.02%,-57.45%,$0.00,$0.00
70,Buy,31/07/2017 18:20,Buy,$2002.9,$0.00,3,($117.00),-0.19%,$153.00,43.59%,,$0.00,$0.00
,Sell,02/08/2017 01:05,Sell,$1999.0,,($117.00),($666.00),,($198.00),23.08%,-33.33%,$0.00,$0.00
71,Buy,03/08/2017 18:20,Buy,$2002.8,$0.00,3,($24.00),-0.04%,$36.00,41.38%,,$0.00,$0.00
,Sell,04/08/2017 01:05,Sell,$2002.0,,($24.00),($690.00),,($51.00),31.03%,-27.59%,$0.00,$0.00
72,Buy,09/08/2017 18:25,Buy,$2010.6,$0.00,3,($3.00),0.00%,$36.00,33.33%,,$0.00,$0.00
,Sell,10/08/2017 01:05,Sell,$2010.5,,($3.00),($693.00),,($72.00),63.89%,-2.78%,$0.00,$0.00
73,Buy,10/08/2017 18:20,Buy,$2019.8,$0.00,3,$0.00,0.00%,$90.00,58.82%,,$0.00,$0.00
,Sell,11/08/2017 01:05,Sell,$2019.8,,$0.00,($693.00),,($63.00),41.18%,0.00%,$0.00,$0.00
74,Buy,14/08/2017 18:20,Buy,$2014.1,$0.00,3,($171.00),-0.28%,$33.00,11.11%,,$0.00,$0.00
,Sell,15/08/2017 01:05,Sell,$2008.4,,($171.00),($864.00),,($264.00),31.31%,-57.58%,$0.00,$0.00
75,Buy,15/08/2017 18:20,Buy,$2004.8,$0.00,3,$45.00,0.07%,$69.00,85.19%,,$0.00,$0.00
,Sell,16/08/2017 01:05,Sell,$2006.3,,$45.00,($819.00),,($12.00),70.37%,55.56%,$0.00,$0.00
76,Buy,21/08/2017 18:20,Buy,$2024.5,$0.00,3,($84.00),-0.14%,$36.00,24.00%,,$0.00,$0.00
,Sell,22/08/2017 01:05,Sell,$2021.7,,($84.00),($903.00),,($114.00),20.00%,-56.00%,$0.00,$0.00
77,Buy,28/08/2017 18:20,Buy,$2051.3,$0.00,3,($39.00),-0.06%,$177.00,60.20%,,$0.00,$0.00
,Sell,29/08/2017 01:05,Sell,$2050.0,,($39.00),($942.00),,($117.00),26.53%,-13.27%,$0.00,$0.00
78,Buy,29/08/2017 18:20,Buy,$2043.9,$0.00,3,$27.00,0.04%,$78.00,45.61%,,$0.00,$0.00
,Sell,30/08/2017 01:05,Sell,$2044.8,,$27.00,($915.00),,($93.00),70.18%,15.79%,$0.00,$0.00
79,Buy,31/08/2017 18:20,Buy,$2054.6,$0.00,3,($57.00),-0.09%,$15.00,15.15%,,$0.00,$0.00
,Sell,01/09/2017 01:05,Sell,$2052.7,,($57.00),($972.00),,($84.00),27.27%,-57.58%,$0.00,$0.00
80,Buy,04/09/2017 18:20,Buy,$2067.1,$0.00,3,$66.00,0.11%,$147.00,74.24%,,$0.00,$0.00
,Sell,05/09/2017 01:05,Sell,$2069.3,,$66.00,($906.00),,($51.00),59.09%,33.33%,$0.00,$0.00
81,Buy,05/09/2017 18:20,Buy,$2074.6,$0.00,3,($96.00),-0.15%,$21.00,14.29%,,$0.00,$0.00
