

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
188,Buy,13/08/2021 14:01,Buy,$2356.5,$0.00,5,$70.00,0.06%,$110.00,52.38%,,$0.00,$0.00
,Sell,15/08/2021 18:05,Sell,$2357.9,,$70.00,$16505.00,,($100.00),80.95%,33.33%,$0.00,$0.00
189,Buy,20/08/2021 14:01,Buy,$2361.7,$0.00,5,($90.00),-0.08%,$15.00,8.33%,,$0.00,$0.00
,Sell,22/08/2021 18:05,Sell,$2359.9,,($90.00),$16415.00,,($165.00),41.67%,-50.00%,$0.00,$0.00
190,Buy,27/08/2021 14:01,Buy,$2397.9,$0.00,5,($15.00),-0.01%,$55.00,35.48%,,$0.00,$0.00
,Sell,29/08/2021 18:05,Sell,$2397.6,,($15.00),$16400.00,,($100.00),54.84%,-9.68%,$0.00,$0.00
191,Buy,03/09/2021 14:01,Buy,$2410.9,$0.00,5,($165.00),-0.14%,$5.00,2.22%,,$0.00,$0.00
,Sell,05/09/2021 18:05,Sell,$2407.6,,($165.00),$16235.00,,($220.00),24.44%,-73.33%,$0.00,$0.00
192,Buy,10/09/2021 14:01,Buy,$2367.8,$0.00,5,($85.00),-0.07%,$80.00,39.02%,,$0.00,$0.00
,Sell,12/09/2021 18:05,Sell,$2366.1,,($85.00),$16150.00,,($125.00),19.51%,-41.46%,$0.00,$0.00
193,Buy,17/09/2021 14:01,Buy,$2328.0,$0.00,5,$150.00,0.13%,$180.00,81.82%,,$0.00,$0.00
,Sell,19/09/2021 18:05,Sell,$2331.0,,$150.00,$16300.00,,($40.00),86.36%,68.18%,$0.00,$0.00
194,Buy,24/09/2021 14:01,Buy,$2327.0,$0.00,5,$0.00,0.00%,$100.00,34.48%,,$0.00,$0.00
,Sell,26/09/2021 18:05,Sell,$2327.0,,$0.00,$16300.00,,($190.00),65.52%,0.00%,$0.00,$0.00
195,Buy,01/10/2021 14:01,Buy,$2336.5,$0.00,5,$80.00,0.07%,$175.00,64.81%,,$0.00,$0.00
,Sell,03/10/2021 18:05,Sell,$2338.1,,$80.00,$16380.00,,($95.00),64.81%,29.63%,$0.00,$0.00
196,Buy,08/10/2021 14:01,Buy,$2337.1,$0.00,5,($165.00),-0.14%,$30.00,13.33%,,$0.00,$0.00
,Sell,10/10/2021 18:05,Sell,$2333.8,,($165.00),$16215.00,,($195.00),13.33%,-73.33%,$0.00,$0.00
197,Buy,15/10/2021 14:01,Buy,$2345.7,$0.00,5,($70.00),-0.06%,$35.00,30.43%,,$0.00,$0.00
,Sell,17/10/2021 18:05,Sell,$2344.3,,($70.00),$16145.00,,($80.00),8.70%,-60.87%,$0.00,$0.00
198,Buy,22/10/2021 14:01,Buy,$2370.0,$0.00,5,$65.00,0.05%,$920.00,64.56%,,$0.00,$0.00
,Sell,26/10/2021 18:05,Sell#2,$2371.3,,$65.00,$16210.00,,($505.00),40.00%,4.56%,$0.00,$0.00
199,Buy,29/10/2021 14:01,Buy,$2359.9,$0.00,5,$80.00,0.07%,$135.00,87.10%,,$0.00,$0.00
,Sell,31/10/2021 18:05,Sell,$2361.5,,$80.00,$16290.00,,($20.00),64.52%,51.61%,$0.00,$0.00
200,Buy,05/11/2021 14:01,Buy,$2392.6,$0.00,5,$100.00,0.08%,$325.00,82.28%,,$0.00,$0.00
,Sell,07/11/2021 18:05,Sell,$2394.6,,$100.00,$16390.00,,($70.00),43.04%,25.32%,$0.00,$0.00
201,Buy,12/11/2021 14:01,Buy,$2447.7,$0.00,5,($85.00),-0.07%,$80.00,22.54%,,$0.00,$0.00
,Sell,14/11/2021 18:05,Sell,$2446.0,,($85.00),$16305.00,,($275.00),53.52%,-23.94%,$0.00,$0.00
202,Buy,19/11/2021 14:01,Buy,$2427.3,$0.00,5,($450.00),-0.37%,$60.00,10.17%,,$0.00,$0.00
,Sell,21/11/2021 18:05,Sell,$2418.3,,($450.00),$15855.00,,($530.00),13.56%,-76.27%,$0.00,$0.00
203,Buy,03/12/2021 14:01,Buy,$2359.7,$0.00,5,($90.00),-0.08%,$210.00,60.00%,,$0.00,$0.00
,Sell,05/12/2021 18:05,Sell,$2357.9,,($90.00),$15765.00,,($140.00),14.29%,-25.71%,$0.00,$0.00
204,Buy,10/12/2021 14:01,Buy,$2357.7,$0.00,5,$35.00,0.03%,$70.00,50.00%,,$0.00,$0.00
,Sell,12/12/2021 18:05,Sell,$2358.4,,$35.00,$15800.00,,($70.00),75.00%,25.00%,$0.00,$0.00
205,Buy,17/12/2021 14:01,Buy,$2377.4,$0.00,5,($130.00),-0.11%,$35.00,9.72%,,$0.00,$0.00
,Sell,19/12/2021 18:05,Sell,$2374.8,,($130.00),$15670.00,,($325.00),54.17%,-36.11%,$0.00,$0.00
206,Buy,31/12/2021 14:01,Buy,$2403.7,$0.00,5,$120.00,0.10%,$145.00,69.05%,,$0.00,$0.00
,Sell,02/01/2022 18:05,Sell,$2406.1,,$120.00,$15790.00,,($65.00),88.10%,57.14%,$0.00,$0.00
207,Buy,07/01/2022 14:01,Buy,$2370.6,$0.00,5,($30.00),-0.03%,$55.00,34.37%,,$0.00,$0.00
,Sell,09/01/2022 18:05,Sell,$2370.0,,($30.00),$15760.00,,($105.00),46.88%,-18.75%,$0.00,$0.00
208,Buy,14/01/2022 14:01,Buy,$2391.0,$0.00,5,$5.00,0.00%,$110.00,70.97%,,$0.00,$0.00
,Sell,16/01/2022 18:05,Sell,$2391.1,,$5.00,$15765.00,,($45.00),32.26%,3.23%,$0.00,$0.00
209,Buy,21/01/2022 14:01,Buy,$2406.9,$0.00,5,$55.00,0.05%,$195.00,50.65%,,$0.00,$0.00
,Sell,23/01/2022 18:05,Sell,$2408.0,,$55.00,$15820.00,,($190.00),63.64%,14.29%,$0.00,$0.00
210,Buy,28/01/2022 14:01,Buy,$2359.3,$0.00,5,$120.00,0.10%,$280.00,71.79%,,$0.00,$0.00
,Sell,30/01/2022 18:05,Sell,$2361.7,,$120.00,$15940.00,,($110.00),58.97%,30.77%,$0.00,$0.00
211,Buy,04/02/2022 14:01,Buy,$2380.3,$0.00,5,$85.00,0.07%,$300.00,76.92%,,$0.00,$0.00
,Sell,06/02/2022 18:05,Sell,$2382.0,,$85.00,$16025.00,,($90.00),44.87%,21.79%,$0.00,$0.00
212,Buy,11/02/2022 14:01,Buy,$2431.4,$0.00,5,$5.00,0.00%,$405.00,56.64%,,$0.00,$0.00
,Sell,13/02/2022 18:05,Sell,$2431.5,,$5.00,$16030.00,,($310.00),44.06%,0.70%,$0.00,$0.00
213,Buy,18/02/2022 14:01,Buy,$2470.3,$0.00,5,$445.00,0.36%,$565.00,82.48%,,$0.00,$0.00
,Sell,20/02/2022 18:05,Sell,$2479.2,,$445.00,$16475.00,,($120.00),82.48%,64.96%,$0.00,$0.00
214,Buy,25/02/2022 14:01,Buy,$2460.1,$0.00,5,$1700.00,1.38%,$2360.00,100.00%,,$0.00,$0.00
,Sell,27/02/2022 18:05,Sell,$2494.1,,$1700.00,$18175.00,,$0.00,72.03%,72.03%,$0.00,$0.00
215,Buy,04/03/2022 14:01,Buy,$2540.5,$0.00,5,$705.00,0.56%,$910.00,96.81%,,$0.00,$0.00
,Sell,06/03/2022 18:05,Sell,$2554.6,,$705.00,$18880.00,,($30.00),78.19%,75.00%,$0.00,$0.00
216,Buy,11/03/2022 14:01,Buy,$2561.7,$0.00,5,($305.00),-0.24%,$265.00,43.44%,,$0.00,$0.00
,Sell,13/03/2022 18:05,Sell,$2555.6,,($305.00),$18575.00,,($345.00),6.56%,-50.00%,$0.00,$0.00
217,Buy,18/03/2022 14:01,Buy,$2502.1,$0.00,5,($250.00),-0.20%,$30.00,4.84%,,$0.00,$0.00
,Sell,20/03/2022 18:05,Sell,$2497.1,,($250.00),$18325.00,,($590.00),54.84%,-40.32%,$0.00,$0.00
218,Buy,25/03/2022 14:01,Buy,$2525.4,$0.00,5,$150.00,0.12%,$305.00,75.31%,,$0.00,$0.00
,Sell,27/03/2022 18:05,Sell,$2528.4,,$150.00,$18475.00,,($100.00),61.73%,37.04%,$0.00,$0.00
219,Buy,01/04/2022 14:01,Buy,$2492.8,$0.00,5,$85.00,0.07%,$205.00,78.85%,,$0.00,$0.00
,Sell,03/04/2022 18:05,Sell,$2494.5,,$85.00,$18560.00,,($55.00),53.85%,32.69%,$0.00,$0.00
220,Buy,08/04/2022 14:01,Buy,$2513.4,$0.00,5,$280.00,0.22%,$340.00,83.95%,,$0.00,$0.00
,Sell,10/04/2022 18:05,Sell,$2519.0,,$280.00,$18840.00,,($65.00),85.19%,69.14%,$0.00,$0.00
221,Buy,22/04/2022 14:01,Buy,$2501.7,$0.00,5,($45.00),-0.04%,$145.00,34.52%,,$0.00,$0.00
,Sell,24/04/2022 18:05,Sell,$2500.8,,($45.00),$18795.00,,($275.00),54.76%,-10.71%,$0.00,$0.00
222,Buy,29/04/2022 14:01,Buy,$2478.3,$0.00,5,($580.00),-0.47%,$90.00,10.23%,,$0.00,$0.00
,Sell,01/05/2022 18:05,Sell,$2466.7,,($580.00),$18215.00,,($790.00),23.86%,-65.91%,$0.00,$0.00
223,Buy,06/05/2022 14:01,Buy,$2449.7,$0.00,5,$50.00,0.04%,$125.00,56.82%,,$0.00,$0.00
,Sell,08/05/2022 18:05,Sell,$2450.7,,$50.00,$18265.00,,($95.00),65.91%,22.73%,$0.00,$0.00
224,Buy,13/05/2022 14:01,Buy,$2374.7,$0.00,5,$175.00,0.15%,$180.00,61.02%,,$0.00,$0.00
,Sell,15/05/2022 18:05,Sell,$2378.2,,$175.00,$18440.00,,($115.00),98.31%,59.32%,$0.00,$0.00
225,Buy,20/05/2022 14:01,Buy,$2408.9,$0.00,5,$425.00,0.35%,$900.00,87.80%,,$0.00,$0.00
,Sell,22/05/2022 18:05,Sell,$2417.4,,$425.00,$18865.00,,($125.00),53.66%,41.46%,$0.00,$0.00
226,Buy,27/05/2022 14:01,Buy,$2418.1,$0.00,5,($75.00),-0.06%,$80.00,51.61%,,$0.00,$0.00
,Sell,29/05/2022 18:05,Sell,$2416.6,,($75.00),$18790.00,,($75.00),0.00%,-48.39%,$0.00,$0.00
227,Buy,03/06/2022 14:01,Buy,$2412.7,$0.00,5,$60.00,0.05%,$155.00,67.39%,,$0.00,$0.00
,Sell,05/06/2022 18:05,Sell,$2413.9,,$60.00,$18850.00,,($75.00),58.70%,26.09%,$0.00,$0.00
228,Buy,10/06/2022 14:01,Buy,$2434.6,$0.00,5,$415.00,0.34%,$455.00,87.50%,,$0.00,$0.00
,Sell,12/06/2022 18:05,Sell,$2442.9,,$415.00,$19265.00,,($65.00),92.31%,79.81%,$0.00,$0.00
229,Buy,17/06/2022 14:01,Buy,$2400.2,$0.00,5,($25.00),-0.02%,$275.00,64.71%,,$0.00,$0.00
,Sell,19/06/2022 18:05,Sell,$2399.7,,($25.00),$19240.00,,($150.00),29.41%,-5.88%,$0.00,$0.00
230,Buy,24/06/2022 14:01,Buy,$2390.0,$0.00,5,$460.00,0.38%,$650.00,79.75%,,$0.00,$0.00
,Sell,26/06/2022 18:05,Sell,$2399.2,,$460.00,$19700.00,,($165.00),76.69%,56.44%,$0.00,$0.00
231,Buy,01/07/2022 14:01,Buy,$2366.6,$0.00,5,$290.00,0.25%,$430.00,94.51%,,$0.00,$0.00
,Sell,03/07/2022 18:05,Sell,$2372.4,,$290.00,$19990.00,,($25.00),69.23%,63.74%,$0.00,$0.00
232,Buy,08/07/2022 14:01,Buy,$2303.6,$0.00,5,($125.00),-0.11%,$20.00,9.52%,,$0.00,$0.00
,Sell,10/07/2022 18:05,Sell,$2301.1,,($125.00),$19865.00,,($190.00),30.95%,-59.52%,$0.00,$0.00
233,Buy,15/07/2022 14:01,Buy,$2264.7,$0.00,5,$70.00,0.06%,$150.00,63.83%,,$0.00,$0.00
,Sell,17/07/2022 18:05,Sell,$2266.1,,$70.00,$19935.00,,($85.00),65.96%,29.79%,$0.00,$0.00
234,Buy,22/07/2022 14:01,Buy,$2285.8,$0.00,5,($30.00),-0.03%,$90.00,23.38%,,$0.00,$0.00
,Sell,24/07/2022 18:05,Sell,$2285.2,,($30.00),$19905.00,,($295.00),68.83%,-7.79%,$0.00,$0.00
235,Buy,29/07/2022 14:01,Buy,$2325.3,$0.00,5,($40.00),-0.03%,$140.00,38.36%,,$0.00,$0.00
,Sell,31/07/2022 18:05,Sell,$2324.5,,($40.00),$19865.00,,($225.00),50.68%,-10.96%,$0.00,$0.00
236,Buy,05/08/2022 14:01,Buy,$2334.2,$0.00,5,($155.00),-0.13%,$60.00,25.53%,,$0.00,$0.00
,Sell,07/08/2022 18:05,Sell,$2331.1,,($155.00),$19710.00,,($175.00),8.51%,-65.96%,$0.00,$0.00
237,Buy,12/08/2022 14:01,Buy,$2358.1,$0.00,5,($995.00),-0.84%,$230.00,14.33%,,$0.00,$0.00
,Sell,15/08/2022 18:05,Sell#2,$2338.2,,($995.00),$18715.00,,($1375.00),23.68%,-61.99%,$0.00,$0.00
238,Buy,19/08/2022 14:01,Buy,$2306.4,$0.00,5,($180.00),-0.16%,$5.00,2.33%,,$0.00,$0.00
,Sell,21/08/2022 18:05,Sell,$2302.8,,($180.00),$18535.00,,($210.00),13.95%,-83.72%,$0.00,$0.00
239,Buy,26/08/2022 14:01,Buy,$2294.3,$0.00,5,($185.00),-0.16%,$25.00,10.42%,,$0.00,$0.00
,Sell,28/08/2022 18:05,Sell,$2290.6,,($185.00),$18350.00,,($215.00),12.50%,-77.08%,$0.00,$0.00
240,Buy,02/09/2022 14:01,Buy,$2265.2,$0.00,5,$0.00,0.00%,$230.00,68.66%,,$0.00,$0.00
,Sell,04/09/2022 18:05,Sell,$2265.2,,$0.00,$18350.00,,($105.00),31.34%,0.00%,$0.00,$0.00
241,Buy,09/09/2022 14:01,Buy,$2270.4,$0.00,5,$120.00,0.11%,$180.00,67.92%,,$0.00,$0.00
,Sell,11/09/2022 18:05,Sell,$2272.8,,$120.00,$18470.00,,($85.00),77.36%,45.28%,$0.00,$0.00
242,Buy,16/09/2022 14:01,Buy,$2223.4,$0.00,5,$170.00,0.15%,$305.00,93.85%,,$0.00,$0.00
,Sell,18/09/2022 18:05,Sell,$2226.8,,$170.00,$18640.00,,($20.00),58.46%,52.31%,$0.00,$0.00
243,Buy,23/09/2022 14:01,Buy,$2195.6,$0.00,5,($110.00),-0.10%,$55.00,17.46%,,$0.00,$0.00
,Sell,25/09/2022 18:05,Sell,$2193.4,,($110.00),$18530.00,,($260.00),47.62%,-34.92%,$0.00,$0.00
244,Buy,30/09/2022 14:01,Buy,$2213.9,$0.00,5,$100.00,0.09%,$120.00,46.15%,,$0.00,$0.00
,Sell,02/10/2022 18:05,Sell,$2215.9,,$100.00,$18630.00,,($140.00),92.31%,38.46%,$0.00,$0.00
245,Buy,07/10/2022 14:01,Buy,$2250.5,$0.00,5,($220.00),-0.20%,$35.00,9.33%,,$0.00,$0.00
,Sell,09/10/2022 18:05,Sell,$2246.1,,($220.00),$18410.00,,($340.00),32.00%,-58.67%,$0.00,$0.00
246,Buy,14/10/2022 14:01,Buy,$2193.7,$0.00,5,$55.00,0.05%,$60.00,19.05%,,$0.00,$0.00
,Sell,16/10/2022 18:05,Sell,$2194.8,,$55.00,$18465.00,,($255.00),98.41%,17.46%,$0.00,$0.00
247,Buy,21/10/2022 14:01,Buy,$2199.8,$0.00,5,$580.00,0.53%,$720.00,94.74%,,$0.00,$0.00
,Sell,23/10/2022 18:05,Sell,$2211.4,,$580.00,$19045.00,,($40.00),81.58%,76.32%,$0.00,$0.00
248,Buy,28/10/2022 14:01,Buy,$2187.6,$0.00,5,$60.00,0.05%,$220.00,89.80%,,$0.00,$0.00
,Sell,30/10/2022 18:05,Sell,$2188.8,,$60.00,$19105.00,,($25.00),34.69%,24.49%,$0.00,$0.00
249,Buy,04/11/2022 14:01,Buy,$2220.9,$0.00,5,$25.00,0.02%,$405.00,87.10%,,$0.00,$0.00
,Sell,06/11/2022 18:05,Sell,$2221.4,,$25.00,$19130.00,,($60.00),18.28%,5.38%,$0.00,$0.00
250,Buy,11/11/2022 14:01,Buy,$2311.6,$0.00,5,($170.00),-0.15%,$340.00,58.62%,,$0.00,$0.00
,Sell,13/11/2022 18:05,Sell,$2308.2,,($170.00),$18960.00,,($240.00),12.07%,-29.31%,$0.00,$0.00
251,Buy,18/11/2022 14:01,Buy,$2293.9,$0.00,5,$130.00,0.11%,$175.00,67.31%,,$0.00,$0.00
,Sell,20/11/2022 18:05,Sell,$2296.5,,$130.00,$19090.00,,($85.00),82.69%,50.00%,$0.00,$0.00
252,Buy,02/12/2022 14:01,Buy,$2337.7,$0.00,5,($20.00),-0.02%,$200.00,66.67%,,$0.00,$0.00
,Sell,04/12/2022 18:05,Sell,$2337.3,,($20.00),$19070.00,,($100.00),26.67%,-6.67%,$0.00,$0.00
253,Buy,09/12/2022 14:01,Buy,$2338.7,$0.00,5,($120.00),-0.10%,$80.00,29.63%,,$0.00,$0.00
,Sell,11/12/2022 18:05,Sell,$2336.3,,($120.00),$18950.00,,($190.00),25.93%,-44.44%,$0.00,$0.00
254,Buy,23/12/2022 14:01,Buy,$2331.9,$0.00,5,$240.00,0.21%,$275.00,93.22%,,$0.00,$0.00
,Sell,26/12/2022 18:05,Sell#2,$2336.7,,$240.00,$19190.00,,($20.00),88.14%,81.36%,$0.00,$0.00
255,Buy,30/12/2022 14:01,Buy,$2353.6,$0.00,5,$470.00,0.40%,$485.00,93.27%,,$0.00,$0.00
,Sell,02/01/2023 18:05,Sell#2,$2363.0,,$470.00,$19660.00,,($35.00),97.12%,90.38%,$0.00,$0.00
256,Buy,06/01/2023 14:01,Buy,$2402.2,$0.00,5,($90.00),-0.07%,$60.00,22.22%,,$0.00,$0.00
,Sell,08/01/2023 18:05,Sell,$2400.4,,($90.00),$19570.00,,($210.00),44.44%,-33.33%,$0.00,$0.00
257,Buy,13/01/2023 14:01,Buy,$2451.4,$0.00,5,($75.00),-0.06%,$100.00,55.56%,,$0.00,$0.00
,Sell,15/01/2023 18:05,Sell,$2449.9,,($75.00),$19495.00,,($80.00),2.78%,-41.67%,$0.00,$0.00
258,Buy,20/01/2023 14:01,Buy,$2459.1,$0.00,5,($260.00),-0.21%,$80.00,23.53%,,$0.00,$0.00
,Sell,22/01/2023 18:05,Sell,$2453.9,,($260.00),$19235.00,,($260.00),0.00%,-76.47%,$0.00,$0.00
259,Buy,27/01/2023 14:01,Buy,$2458.0,$0.00,5,($180.00),-0.15%,$90.00,28.57%,,$0.00,$0.00
,Sell,29/01/2023 18:05,Sell,$2454.4,,($180.00),$19055.00,,($225.00),14.29%,-57.14%,$0.00,$0.00
260,Buy,03/02/2023 14:01,Buy,$2389.9,$0.00,5,($130.00),-0.11%,$85.00,19.32%,,$0.00,$0.00
,Sell,05/02/2023 18:05,Sell,$2387.3,,($130.00),$18925.00,,($355.00),51.14%,-29.55%,$0.00,$0.00
261,Buy,10/02/2023 14:01,Buy,$2384.7,$0.00,5,$100.00,0.08%,$180.00,83.72%,,$0.00,$0.00
,Sell,12/02/2023 18:05,Sell,$2386.7,,$100.00,$19025.00,,($35.00),62.79%,46.51%,$0.00,$0.00
262,Buy,17/02/2023 14:01,Buy,$2363.2,$0.00,5,($80.00),-0.07%,$70.00,40.00%,,$0.00,$0.00
,Sell,19/02/2023 18:05,Sell,$2361.6,,($80.00),$18945.00,,($105.00),14.29%,-45.71%,$0.00,$0.00
263,Buy,24/02/2023 14:01,Buy,$2328.3,$0.00,5,$130.00,0.11%,$170.00,94.44%,,$0.00,$0.00
,Sell,26/02/2023 18:05,Sell,$2330.9,,$130.00,$19075.00,,($10.00),77.78%,72.22%,$0.00,$0.00
264,Buy,03/03/2023 14:01,Buy,$2367.7,$0.00,5,$180.00,0.15%,$375.00,86.21%,,$0.00,$0.00
,Sell,05/03/2023 18:05,Sell,$2371.3,,$180.00,$19255.00,,($60.00),55.17%,41.38%,$0.00,$0.00
265,Buy,10/03/2023 14:01,Buy,$2378.8,$0.00,5,$1180.00,0.99%,$1305.00,93.21%,,$0.00,$0.00
,Sell,12/03/2023 18:05,Sell,$2402.4,,$1180.00,$20435.00,,($95.00),91.07%,84.29%,$0.00,$0.00
266,Buy,17/03/2023 14:01,Buy,$2489.7,$0.00,5,$550.00,0.44%,$815.00,87.63%,,$0.00,$0.00
,Sell,19/03/2023 18:05,Sell,$2500.7,,$550.00,$20985.00,,($115.00),71.51%,59.14%,$0.00,$0.00
267,Buy,24/03/2023 14:01,Buy,$2493.8,$0.00,5,($65.00),-0.05%,$55.00,19.64%,,$0.00,$0.00
,Sell,26/03/2023 18:05,Sell,$2492.5,,($65.00),$20920.00,,($225.00),57.14%,-23.21%,$0.00,$0.00
268,Buy,31/03/2023 14:01,Buy,$2479.6,$0.00,5,($50.00),-0.04%,$345.00,74.19%,,$0.00,$0.00
,Sell,02/04/2023 18:05,Sell,$2478.6,,($50.00),$20870.00,,($120.00),15.05%,-10.75%,$0.00,$0.00
269,Buy,14/04/2023 14:01,Buy,$2512.0,$0.00,5,($165.00),-0.13%,$195.00,38.24%,,$0.00,$0.00
,Sell,16/04/2023 18:05,Sell,$2508.7,,($165.00),$20705.00,,($315.00),29.41%,-32.35%,$0.00,$0.00
270,Buy,21/04/2023 14:01,Buy,$2485.9,$0.00,5,$85.00,0.07%,$145.00,55.77%,,$0.00,$0.00
,Sell,23/04/2023 18:05,Sell,$2487.6,,$85.00,$20790.00,,($115.00),76.92%,32.69%,$0.00,$0.00
271,Buy,28/04/2023 14:01,Buy,$2494.3,$0.00,5,($65.00),-0.05%,$65.00,27.66%,,$0.00,$0.00
,Sell,30/04/2023 18:05,Sell,$2493.0,,($65.00),$20725.00,,($170.00),44.68%,-27.66%,$0.00,$0.00
272,Buy,05/05/2023 14:01,Buy,$2517.9,$0.00,5,$50.00,0.04%,$180.00,64.29%,,$0.00,$0.00
,Sell,07/05/2023 18:05,Sell,$2518.9,,$50.00,$20775.00,,($100.00),53.57%,17.86%,$0.00,$0.00
273,Buy,12/05/2023 14:01,Buy,$2514.4,$0.00,5,($355.00),-0.28%,$50.00,10.99%,,$0.00,$0.00
,Sell,14/05/2023 18:05,Sell,$2507.3,,($355.00),$20420.00,,($405.00),10.99%,-78.02%,$0.00,$0.00
274,Buy,19/05/2023 14:01,Buy,$2480.0,$0.00,5,($225.00),-0.18%,$15.00,3.26%,,$0.00,$0.00
,Sell,21/05/2023 18:05,Sell,$2475.5,,($225.00),$20195.00,,($445.00),47.83%,-48.91%,$0.00,$0.00
275,Buy,26/05/2023 14:01,Buy,$2439.6,$0.00,5,($150.00),-0.12%,$135.00,38.03%,,$0.00,$0.00
,Sell,28/05/2023 18:05,Sell,$2436.6,,($150.00),$20045.00,,($220.00),19.72%,-42.25%,$0.00,$0.00
276,Buy,02/06/2023 14:01,Buy,$2444.2,$0.00,5,($235.00),-0.19%,$20.00,5.13%,,$0.00,$0.00
,Sell,04/06/2023 18:05,Sell,$2439.5,,($235.00),$19810.00,,($370.00),34.62%,-60.26%,$0.00,$0.00
277,Buy,09/06/2023 14:01,Buy,$2452.3,$0.00,5,($80.00),-0.07%,$50.00,32.26%,,$0.00,$0.00
,Sell,11/06/2023 18:05,Sell,$2450.7,,($80.00),$19730.00,,($105.00),16.13%,-51.61%,$0.00,$0.00
278,Buy,16/06/2023 14:01,Buy,$2447.5,$0.00,5,($35.00),-0.03%,$40.00,17.78%,,$0.00,$0.00
,Sell,18/06/2023 18:05,Sell,$2446.8,,($35.00),$19695.00,,($185.00),66.67%,-15.56%,$0.00,$0.00
279,Buy,23/06/2023 14:01,Buy,$2406.9,$0.00,5,$140.00,0.12%,$255.00,69.86%,,$0.00,$0.00
,Sell,25/06/2023 18:05,Sell,$2409.7,,$140.00,$19835.00,,($110.00),68.49%,38.36%,$0.00,$0.00
280,Buy,30/06/2023 14:01,Buy,$2402.4,$0.00,5,$0.00,0.00%,$90.00,75.00%,,$0.00,$0.00
,Sell,02/07/2023 18:05,Sell,$2402.4,,$0.00,$19835.00,,($30.00),25.00%,0.00%,$0.00,$0.00
281,Buy,07/07/2023 14:01,Buy,$2409.3,$0.00,5,($120.00),-0.10%,$5.00,2.78%,,$0.00,$0.00
,Sell,09/07/2023 18:05,Sell,$2406.9,,($120.00),$19715.00,,($175.00),30.56%,-66.67%,$0.00,$0.00
282,Buy,14/07/2023 14:01,Buy,$2440.7,$0.00,5,($275.00),-0.23%,$35.00,9.86%,,$0.00,$0.00
,Sell,16/07/2023 18:05,Sell,$2435.2,,($275.00),$19440.00,,($320.00),12.68%,-77.46%,$0.00,$0.00
283,Buy,21/07/2023 14:01,Buy,$2440.7,$0.00,5,($20.00),-0.02%,$75.00,53.57%,,$0.00,$0.00
,Sell,23/07/2023 18:05,Sell,$2440.3,,($20.00),$19420.00,,($65.00),32.14%,-14.29%,$0.00,$0.00
284,Buy,28/07/2023 14:01,Buy,$2434.9,$0.00,5,$0.00,0.00%,$60.00,34.29%,,$0.00,$0.00
,Sell,30/07/2023 18:05,Sell,$2434.9,,$0.00,$19420.00,,($115.00),65.71%,0.00%,$0.00,$0.00
285,Buy,04/08/2023 14:01,Buy,$2414.0,$0.00,5,$25.00,0.02%,$55.00,33.33%,,$0.00,$0.00
,Sell,06/08/2023 18:05,Sell,$2414.5,,$25.00,$19445.00,,($110.00),81.82%,15.15%,$0.00,$0.00
286,Buy,11/08/2023 14:01,Buy,$2382.2,$0.00,5,$15.00,0.01%,$35.00,31.82%,,$0.00,$0.00
,Sell,13/08/2023 18:05,Sell,$2382.5,,$15.00,$19460.00,,($75.00),81.82%,13.64%,$0.00,$0.00
287,Buy,18/08/2023 14:01,Buy,$2354.8,$0.00,5,$20.00,0.02%,$55.00,39.29%,,$0.00,$0.00
,Sell,20/08/2023 18:05,Sell,$2355.2,,$20.00,$19480.00,,($85.00),75.00%,14.29%,$0.00,$0.00
288,Buy,25/08/2023 14:01,Buy,$2376.6,$0.00,5,$170.00,0.14%,$215.00,91.49%,,$0.00,$0.00
,Sell,27/08/2023 18:05,Sell,$2380.0,,$170.00,$19650.00,,($20.00),80.85%,72.34%,$0.00,$0.00
289,Buy,01/09/2023 14:01,Buy,$2404.2,$0.00,5,($70.00),-0.06%,$10.00,9.09%,,$0.00,$0.00
,Sell,03/09/2023 18:05,Sell,$2402.8,,($70.00),$19580.00,,($100.00),27.27%,-63.64%,$0.00,$0.00
290,Buy,08/09/2023 14:01,Buy,$2380.8,$0.00,5,($75.00),-0.06%,$10.00,7.14%,,$0.00,$0.00
,Sell,10/09/2023 18:05,Sell,$2379.3,,($75.00),$19505.00,,($130.00),39.29%,-53.57%,$0.00,$0.00
291,Buy,15/09/2023 14:01,Buy,$2382.9,$0.00,5,($35.00),-0.03%,$15.00,10.71%,,$0.00,$0.00
,Sell,17/09/2023 18:05,Sell,$2382.2,,($35.00),$19470.00,,($125.00),64.29%,-25.00%,$0.00,$0.00
292,Buy,22/09/2023 14:01,Buy,$2382.1,$0.00,5,$20.00,0.02%,$30.00,28.57%,,$0.00,$0.00
,Sell,24/09/2023 18:05,Sell,$2382.5,,$20.00,$19490.00,,($75.00),90.48%,19.05%,$0.00,$0.00
293,Buy,29/09/2023 14:01,Buy,$2302.8,$0.00,5,($150.00),-0.13%,$45.00,18.37%,,$0.00,$0.00
,Sell,01/10/2023 18:05,Sell,$2299.8,,($150.00),$19340.00,,($200.00),20.41%,-61.22%,$0.00,$0.00
294,Buy,06/10/2023 14:01,Buy,$2282.3,$0.00,5,$1140.00,1.00%,$1180.00,89.39%,,$0.00,$0.00
,Sell,08/10/2023 18:05,Sell,$2305.1,,$1140.00,$20480.00,,($140.00),96.97%,86.36%,$0.00,$0.00
